Date,tech,Vendor,Site_name,NE,Region,variable,value,threshold,Fails_and_drops_average_15_day,Fails_and_drops_last_hour,Cell Availability,c_days,status
2023-05-30 08:00:00,2G,Nokia,GABS5549,ASBSC21,Absheron,TCH Availability,75.0,100.0,75.0,75.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5553,ASBSC21,Absheron,TCH Availability,75.38461538461539,100.0,75.38461538461539,75.38461538461539,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5555,ASBSC21,Absheron,TCH Availability,74.07407407407408,100.0,74.07407407407408,74.07407407407408,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5557,ASBSC21,Absheron,TCH Availability,92.94117647058825,100.0,92.94117647058823,92.94117647058823,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5571,ASBSC21,Absheron,TCH Availability,70.4225352112676,100.0,70.4225352112676,70.4225352112676,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5573,ASBSC21,Absheron,TCH Availability,69.52380952380952,100.0,69.5238095238095,69.52380952380952,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5585,ASBSC21,Absheron,TCH Availability,78.87323943661971,100.0,78.87323943661971,78.87323943661971,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5591,ASBSC21,Absheron,TCH Availability,73.75,100.0,73.75,73.75,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5601,mcBSC16,Absheron,TCH Availability,60.67415730337079,100.0,60.67415730337079,60.67415730337079,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5605,ASBSC21,Absheron,TCH Availability,86.04651162790698,100.0,86.04651162790698,86.04651162790698,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5609,ASBSC21,Absheron,TCH Availability,81.0126582278481,100.0,81.0126582278481,81.0126582278481,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5611,ASBSC21,Absheron,TCH Availability,63.41463414634146,100.0,63.41463414634146,63.41463414634146,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5629,ASBSC21,Absheron,TCH Availability,78.57142857142857,100.0,78.57142857142857,78.57142857142857,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5631,ASBSC21,Absheron,TCH Availability,88.33333333333333,100.0,88.33333333333333,88.33333333333333,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5633,ASBSC21,Absheron,TCH Availability,65.78947368421053,100.0,65.78947368421053,65.78947368421053,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5639,ASBSC21,Absheron,TCH Availability,70.27027027027027,100.0,70.27027027027027,70.27027027027027,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5641,ASBSC21,Absheron,TCH Availability,62.5,100.0,62.5,62.5,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5645,ASBSC21,Absheron,TCH Availability,61.42857142857143,100.0,61.42857142857143,61.42857142857143,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5651,ASBSC21,Absheron,TCH Availability,88.70967741935483,100.0,88.70967741935483,88.70967741935483,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5654,ASBSC21,Absheron,TCH Availability,76.27118644067797,100.0,76.27118644067797,76.27118644067797,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5656,ASBSC21,Absheron,TCH Availability,79.74683544303798,100.0,79.74683544303798,79.74683544303798,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5657,ASBSC21,Absheron,TCH Availability,89.70588235294117,100.0,89.70588235294117,89.70588235294117,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5663,ASBSC21,Absheron,TCH Availability,74.54545454545455,100.0,74.49023569023569,74.54545454545455,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5665,ASBSC21,Absheron,TCH Availability,74.39024390243902,100.0,74.39024390243902,74.39024390243902,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5667,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5717,ASBSC21,Absheron,TCH Availability,78.26086956521739,100.0,78.26086956521739,78.26086956521739,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5721,ASBSC21,Absheron,TCH Availability,73.77049180327869,100.0,73.77049180327869,73.77049180327869,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5723,ASBSC21,Absheron,TCH Availability,72.72727272727273,100.0,72.72727272727273,72.72727272727273,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5731,ASBSC21,Absheron,TCH Availability,70.9090909090909,100.0,70.9090909090909,70.9090909090909,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5733,ASBSC21,Absheron,TCH Availability,62.92134831460674,100.0,62.92134831460674,62.92134831460674,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5735,ASBSC21,Absheron,TCH Availability,90.0,100.0,90.0,90.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5739,ASBSC21,Absheron,TCH Availability,69.81132075471697,100.0,69.81132075471697,69.81132075471697,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5741,ASBSC21,Absheron,TCH Availability,0.0,100.0,44.0,0.0,0.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5745,ASBSC21,Absheron,TCH Availability,85.71428571428571,100.0,85.71428571428571,85.71428571428571,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5748,ASBSC21,Absheron,TCH Availability,70.4225352112676,100.0,70.4225352112676,70.4225352112676,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5749,ASBSC21,Absheron,TCH Availability,69.86301369863014,100.0,69.86301369863014,69.86301369863014,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5935,ASBSC21,Absheron,TCH Availability,63.85542168674698,100.0,63.855421686746986,63.85542168674698,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5969,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS5995,ASBSC21,Absheron,TCH Availability,63.934426229508205,100.0,63.934426229508205,63.934426229508205,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6041,ASBSC21,Absheron,TCH Availability,82.92682926829268,100.0,82.92682926829268,82.92682926829268,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6067,ASBSC21,Absheron,TCH Availability,82.79569892473118,100.0,82.79569892473118,82.79569892473118,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6107,ASBSC21,Absheron,TCH Availability,90.41095890410958,100.0,90.41095890410958,90.41095890410958,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6127,ASBSC21,Absheron,TCH Availability,68.91891891891892,100.0,68.91891891891892,68.91891891891892,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6129,ASBSC21,Absheron,TCH Availability,63.63636363636363,100.0,63.63636363636363,63.63636363636363,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6137,ASBSC21,Absheron,TCH Availability,65.71428571428571,100.0,65.71428571428571,65.71428571428571,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6141,ASBSC21,Absheron,TCH Availability,88.13559322033898,100.0,88.13559322033898,88.13559322033898,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6147,ASBSC21,Absheron,TCH Availability,75.40983606557377,100.0,75.40983606557377,75.40983606557377,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6149,ASBSC21,Absheron,TCH Availability,80.0,100.0,80.0,80.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS6296,ASBSC21,Absheron,TCH Availability,88.88888888888889,100.0,88.88888888888889,88.88888888888889,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK0091,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK0617,mcBSC16,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK0718,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK0812,ASBSC22,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK1022,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK1037,ASBSC22,Baku,TCH Availability,70.37037037037037,100.0,88.14814814814814,70.37037037037037,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK1043,ASBSC21,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK1059,ASBSC22,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK1063,ASBSC22,Baku,TCH Availability,79.85611510791367,100.0,79.85611510791367,79.85611510791367,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK1806,ASBSC22,Baku,TCH Availability,75.0,100.0,75.0,75.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2361,ASBSC22,Baku,TCH Availability,88.23529411764706,100.0,93.72549019607844,88.23529411764706,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2397,ASBSC21,Baku,TCH Availability,90.32258064516128,100.0,92.25806451612902,90.32258064516128,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2453,ASBSC22,Baku,TCH Availability,76.66666666666666,100.0,98.44444444444444,76.66666666666666,76.62590327959978,1.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2597,ASBSC22,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2611,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2903,ASBSC22,Baku,TCH Availability,83.6734693877551,100.0,80.92214663643236,83.6734693877551,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2943,ASBSC22,Baku,TCH Availability,82.97872340425532,100.0,82.97872340425532,82.97872340425532,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK2981,ASBSC22,Baku,TCH Availability,75.75757575757575,100.0,75.75757575757575,75.75757575757575,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK3161,ASBSC22,Baku,TCH Availability,78.18181818181819,100.0,85.45454545454547,78.18181818181819,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK3251,ASBSC22,Baku,TCH Availability,84.0909090909091,100.0,84.0909090909091,84.0909090909091,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK3464,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK3604,ASBSC22,Baku,TCH Availability,77.77777777777779,100.0,77.77777777777779,77.77777777777779,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK4237,ASBSC21,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK4909,ASBSC22,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK4916,ASBSC21,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK5421,ASBSC22,Baku,TCH Availability,69.06474820143885,100.0,69.06474820143885,69.06474820143885,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK6275,ASBSC22,Baku,TCH Availability,0.0,100.0,26.666666666666668,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK6287,ASBSC22,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GBBK6289,ASBSC22,Baku,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GGNJ0296,HBSC02,Ganja,TCH Availability,0.0,100.0,93.33333333333333,0.0,0.0,2.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GGNJ1052,HBSC02,Ganja,TCH Availability,29.55935022349061,100.0,95.30395668156604,29.559350223490615,31.041666666666668,5.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GGNJ1525,HBSC08,Ganja,TCH Availability,92.73476609701363,100.0,99.46445891573988,92.73476609701365,100.0,1.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GGNJ1989,HBSC03,Ganja,TCH Availability,0.0,100.0,60.0,0.0,0.0,78.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GLNK4593,HBSC07,Lankaran,TCH Availability,54.99962493436352,100.0,96.87309073818551,54.999624934363524,56.99074074074074,1.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GMBS1313,HBSC02,Ganja,TCH Availability,62.65060240963856,100.0,59.95654750148134,62.65060240963856,66.66666666666666,69.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GMBS5533,ASBSC22,Absheron,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4635,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4665,mcBSC12,Naxchivan,TCH Availability,58.767772511848335,100.0,58.767772511848335,58.767772511848335,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4669,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4673,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4679,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4691,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4707,mcBSC12,Naxchivan,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4715,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4719,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4723,mcBSC12,Naxchivan,TCH Availability,48.0,100.0,48.0,48.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4749,mcBSC12,Naxchivan,TCH Availability,0.0,100.0,0.0,0.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4751,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GNCV4755,mcBSC12,Naxchivan,TCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GQUB0299,HBSC09,Quba,TCH Availability,83.12414302288789,100.0,83.17061436651434,83.12414302288789,100.0,78.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GSVN1234,HBSC10,Qarabag,TCH Availability,72.67261796319913,100.0,72.71096797545701,72.67261796319913,66.66666666666666,78.0,-1.0
2023-05-30 08:00:00,2G,Huawei,GSVN1557,HBSC12,Aran,TCH Availability,69.55551045260808,100.0,81.40207128485207,69.55551045260808,66.66666666666666,78.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GSVN2414,ASBSC22,Aran,TCH Availability,0.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GSVN2414,ASBSC22,Aran,TCH Availability,0.0,100.0,50.0,50.0,,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GSVN4322,ASBSC21,Absheron,TCH Availability,70.17543859649122,100.0,70.17543859649122,70.17543859649122,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0040,ASBSC21,Absheron,SDCCH Availability,72.72727272727273,100.0,72.72727272727273,72.72727272727273,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0047,ASBSC21,Absheron,SDCCH Availability,80.0,100.0,80.0,80.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0075,ASBSC21,Absheron,SDCCH Availability,81.81818181818183,100.0,81.81818181818183,81.81818181818183,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0147,mcBSC16,Baku,SDCCH Availability,93.98496240601504,100.0,93.98496240601504,93.98496240601504,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0150,mcBSC16,Baku,SDCCH Availability,76.81159420289855,100.0,76.81159420289855,76.81159420289855,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0156,ASBSC21,Absheron,SDCCH Availability,72.72727272727273,100.0,72.72727272727273,72.72727272727273,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0157,ASBSC21,Absheron,SDCCH Availability,76.69902912621359,100.0,76.69902912621359,76.69902912621359,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0243,mcBSC16,Absheron,SDCCH Availability,65.21739130434783,100.0,65.21739130434783,65.21739130434783,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0289,mcBSC16,Absheron,SDCCH Availability,84.90566037735849,100.0,84.90566037735849,84.90566037735849,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0325,ASBSC21,Absheron,SDCCH Availability,80.0,100.0,80.0,80.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0393,mcBSC16,Absheron,SDCCH Availability,89.6103896103896,100.0,89.6103896103896,89.6103896103896,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0439,mcBSC16,Baku,SDCCH Availability,84.90566037735849,100.0,84.90566037735849,84.90566037735849,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0505,ASBSC21,Absheron,SDCCH Availability,63.63636363636363,100.0,63.63636363636363,63.63636363636363,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0601,mcBSC16,Baku,SDCCH Availability,69.42675159235668,100.0,69.42675159235668,69.42675159235668,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0637,mcBSC16,Baku,SDCCH Availability,84.90566037735849,100.0,84.90566037735849,84.90566037735849,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0660,mcBSC16,Absheron,SDCCH Availability,57.89473684210527,100.0,57.89473684210527,57.89473684210527,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0703,ASBSC21,Absheron,SDCCH Availability,85.73692551505546,100.0,85.7489237984302,85.73692551505546,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0777,mcBSC16,Baku,SDCCH Availability,91.39784946236558,100.0,91.39784946236558,91.39784946236558,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0885,ASBSC21,Absheron,SDCCH Availability,90.0,100.0,90.0,90.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0912,ASBSC21,Absheron,SDCCH Availability,91.66666666666666,100.0,91.66666666666666,91.66666666666666,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS0987,ASBSC21,Absheron,SDCCH Availability,92.85714285714286,100.0,92.85714285714286,92.85714285714286,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1253,ASBSC21,Absheron,SDCCH Availability,81.81818181818183,100.0,81.81818181818183,81.81818181818183,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1266,mcBSC16,Baku,SDCCH Availability,85.18518518518519,100.0,85.18518518518519,85.18518518518519,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1285,ASBSC21,Absheron,SDCCH Availability,71.42857142857143,100.0,71.43310357866845,71.42857142857143,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1405,mcBSC16,Absheron,SDCCH Availability,48.888888888888886,100.0,80.0,48.888888888888886,66.66666666666666,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1631,ASBSC21,Absheron,SDCCH Availability,76.47058823529412,100.0,76.4838600588299,76.47058823529412,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1785,ASBSC21,Absheron,SDCCH Availability,88.88888888888889,100.0,88.88888888888889,88.88888888888889,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1787,ASBSC21,Absheron,SDCCH Availability,78.57142857142857,100.0,78.57142857142857,78.57142857142857,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1789,ASBSC21,Absheron,SDCCH Availability,80.0,100.0,80.0,80.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1793,ASBSC21,Absheron,SDCCH Availability,50.0,100.0,50.0,50.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1799,ASBSC21,Absheron,SDCCH Availability,85.71428571428571,100.0,85.71428571428571,85.71428571428571,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1829,ASBSC21,Absheron,SDCCH Availability,79.48717948717949,100.0,79.48717948717949,79.48717948717949,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1897,ASBSC21,Absheron,SDCCH Availability,87.5,100.0,87.5,87.5,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS1899,ASBSC21,Absheron,SDCCH Availability,73.34320621991854,100.0,73.33399152577233,73.34320621991854,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2090,ASBSC21,Absheron,SDCCH Availability,66.66666666666666,100.0,66.6830668306683,66.66666666666666,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2133,ASBSC21,Absheron,SDCCH Availability,75.0,100.0,75.01149425287356,75.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2137,ASBSC21,Absheron,SDCCH Availability,92.3076923076923,100.0,92.3076923076923,92.3076923076923,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2139,mcBSC16,Absheron,SDCCH Availability,88.67924528301887,100.0,88.67924528301887,88.67924528301887,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2145,ASBSC21,Absheron,SDCCH Availability,91.66666666666666,100.0,91.66666666666666,91.66666666666666,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2225,ASBSC21,Absheron,SDCCH Availability,90.9090909090909,100.0,90.91579223298037,90.9090909090909,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2229,ASBSC21,Absheron,SDCCH Availability,80.0,100.0,80.0125397394761,80.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2235,ASBSC21,Absheron,SDCCH Availability,90.0,100.0,90.0,90.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2635,ASBSC21,Absheron,SDCCH Availability,83.33333333333334,100.0,83.33436118820023,83.33333333333334,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2653,ASBSC21,Absheron,SDCCH Availability,90.9090909090909,100.0,90.9090909090909,90.9090909090909,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2795,ASBSC21,Absheron,SDCCH Availability,83.33333333333334,100.0,83.33333333333334,83.33333333333334,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2863,ASBSC21,Absheron,SDCCH Availability,76.92307692307693,100.0,76.93617021276597,76.92307692307693,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS2887,ASBSC21,Absheron,SDCCH Availability,60.0,100.0,60.00148065889321,60.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3019,ASBSC21,Absheron,SDCCH Availability,79.16666666666666,100.0,79.16666666666666,79.16666666666666,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3023,ASBSC21,Absheron,SDCCH Availability,71.42857142857143,100.0,71.42857142857143,71.42857142857143,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3031,ASBSC21,Absheron,SDCCH Availability,66.66666666666666,100.0,66.67350427350426,66.66666666666666,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3039,ASBSC21,Absheron,SDCCH Availability,90.9090909090909,100.0,90.9093968457926,90.9090909090909,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3043,mcBSC16,Absheron,SDCCH Availability,81.17647058823529,100.0,81.17647058823529,81.17647058823529,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3045,mcBSC16,Baku,SDCCH Availability,89.80891719745223,100.0,89.80891719745223,89.80891719745223,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3047,mcBSC16,Absheron,SDCCH Availability,82.79569892473118,100.0,82.79569892473118,82.79569892473118,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3239,ASBSC21,Absheron,SDCCH Availability,81.81818181818183,100.0,81.82184935588869,81.81818181818183,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3243,ASBSC21,Absheron,SDCCH Availability,66.66666666666666,100.0,66.66666666666666,66.66666666666666,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3493,ASBSC21,Absheron,SDCCH Availability,80.0,100.0,80.0,80.0,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3577,ASBSC21,Absheron,SDCCH Availability,81.81818181818183,100.0,81.81818181818183,81.81818181818183,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3587,ASBSC21,Absheron,SDCCH Availability,88.88888888888889,100.0,88.88888888888889,88.88888888888889,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3591,ASBSC21,Absheron,SDCCH Availability,81.81818181818183,100.0,81.81818181818183,81.81818181818183,100.0,6.0,-1.0
2023-05-30 08:00:00,2G,Nokia,GABS3602,ASBSC21,Absheron,SDCCH Availability,50.0,100.0,50.00370164723302,50.0,100.0,6.0,-1.0
