Date,tech,Site_name,Vendor,NE,Region,variable,value,threshold,status,delta
2023-05-30 08:00:00,2G,GBBK5564,Nokia,ASBSC22,Baku,TBF Drops,63.0,53.853292172594735,-1.0,-9.146707827405265
2023-05-30 08:00:00,2G,GBBK5617,Nokia,ASBSC21,Baku,TBF Drops,411.0,216.2091567942906,-1.0,-194.7908432057094
2023-05-30 08:00:00,2G,GBBK5675,Nokia,ASBSC22,Baku,TBF Drops,16.0,8.764882660871256,-1.0,-7.2351173391287436
2023-05-30 08:00:00,2G,GBBK5681,Nokia,ASBSC22,Baku,TBF Drops,98.0,93.99549485796643,-1.0,-4.004505142033565
2023-05-30 08:00:00,2G,GBBK5752,Nokia,ASBSC22,Baku,TBF Drops,70.0,60.92390410264433,-1.0,-9.076095897355671
2023-05-30 08:00:00,2G,GBBK5873,Nokia,ASBSC22,Baku,TBF Drops,723.0,126.50154405895928,-1.0,-596.4984559410407
2023-05-30 08:00:00,2G,GBBK6063,Nokia,ASBSC21,Baku,TBF Drops,90.0,69.4149831699066,-1.0,-20.585016830093394
2023-05-30 08:00:00,2G,GBBK6221,Nokia,ASBSC22,Baku,TBF Drops,488.0,484.5828090361247,-1.0,-3.4171909638753277
2023-05-30 08:00:00,2G,GBBK6235,Nokia,ASBSC22,Baku,TBF Drops,209.0,167.23917549943675,-1.0,-41.760824500563245
2023-05-30 08:00:00,2G,GBBK6255,Nokia,ASBSC22,Baku,TBF Drops,86.0,74.92935823482472,-1.0,-11.070641765175282
2023-05-30 08:00:00,2G,GGNJ1123,Huawei,HBSC02,Ganja,TBF Drops,949.0,837.6296260478675,-1.0,-111.37037395213247
2023-05-30 08:00:00,2G,GGNJ1125,Huawei,HBSC01,Ganja,TBF Drops,154.0,134.93804430590052,-1.0,-19.06195569409948
2023-05-30 08:00:00,2G,GGNJ1135,Huawei,HBSC08,Ganja,TBF Drops,331.0,280.88398364711486,-1.0,-50.11601635288514
2023-05-30 08:00:00,2G,GGNJ1181,Huawei,HBSC02,Ganja,TBF Drops,201.0,152.02779437008707,-1.0,-48.972205629912935
2023-05-30 08:00:00,2G,GGNJ1415,Huawei,HBSC08,Ganja,TBF Drops,729.0,509.34432606879614,-1.0,-219.65567393120386
2023-05-30 08:00:00,2G,GGNJ6053,Huawei,HBSC08,Ganja,TBF Drops,160.0,148.79146219018435,-1.0,-11.208537809815653
2023-05-30 08:00:00,2G,GGNJ6083,Huawei,HBSC08,Ganja,TBF Drops,48.0,46.62868198805104,-1.0,-1.3713180119489579
2023-05-30 08:00:00,2G,GGNJ6165,Huawei,HBSC01,Ganja,TBF Drops,673.0,542.7107443653487,-1.0,-130.28925563465134
2023-05-30 08:00:00,2G,GLNK0513,Huawei,HBSC07,Lankaran,TBF Drops,99.0,94.18257812728713,-1.0,-4.81742187271287
2023-05-30 08:00:00,2G,GLNK0675,Huawei,HBSC07,Lankaran,TBF Drops,144.0,128.31340198569427,-1.0,-15.68659801430573
2023-05-30 08:00:00,2G,GLNK3291,Huawei,HBSC07,Lankaran,TBF Drops,133.0,123.91796415553398,-1.0,-9.08203584446602
2023-05-30 08:00:00,2G,GLNK4427,Huawei,HBSC07,Lankaran,TBF Drops,252.0,143.34685414247338,-1.0,-108.65314585752662
2023-05-30 08:00:00,2G,GLNK4483,Huawei,HBSC07,Lankaran,TBF Drops,94.0,90.00129584929466,-1.0,-3.9987041507053362
2023-05-30 08:00:00,2G,GLNK4521,Huawei,HBSC07,Lankaran,TBF Drops,129.0,123.0288374913367,-1.0,-5.971162508663298
2023-05-30 08:00:00,2G,GLNK4530,Huawei,HBSC07,Lankaran,TBF Drops,85.0,80.65897080221461,-1.0,-4.341029197785389
2023-05-30 08:00:00,2G,GNCV4657,Nokia,mcBSC12,Naxchivan,TBF Drops,35.0,14.336640289621588,-1.0,-20.663359710378412
2023-05-30 08:00:00,2G,GNCV4731,Nokia,mcBSC12,Naxchivan,TBF Drops,24.0,8.192141003168377,-1.0,-15.807858996831623
2023-05-30 08:00:00,2G,GQUB2751,Huawei,HBSC09,Quba,TBF Drops,277.0,265.61018002734266,-1.0,-11.389819972657335
2023-05-30 08:00:00,2G,GQUB4305,Huawei,HBSC09,Quba,TBF Drops,237.0,113.22764603112992,-1.0,-123.77235396887008
2023-05-30 08:00:00,2G,GSHK1229,Huawei,HBSC04,Sheki,TBF Drops,235.0,215.53717476487833,-1.0,-19.46282523512167
2023-05-30 08:00:00,2G,GSHK2849,Huawei,HBSC05,Sheki,TBF Drops,79.0,74.18569175303568,-1.0,-4.814308246964316
2023-05-30 08:00:00,2G,GSVN2107,Huawei,HBSC12,Sheki,TBF Drops,21.0,18.20438021013538,-1.0,-2.7956197898646202
2023-05-30 08:00:00,2G,GSVN2642,Nokia,ASBSC21,Aran,TBF Drops,541.0,311.31330248439826,-1.0,-229.68669751560174
2023-05-30 08:00:00,2G,GSVN5381,Nokia,ASBSC21,Absheron,TBF Drops,63.0,43.29292958985522,-1.0,-19.70707041014478
2023-05-30 08:00:00,2G,GABS0129,Nokia,ASBSC21,Absheron,TBF Est fails,171.0,157.19733119981146,-1.0,-13.802668800188542
2023-05-30 08:00:00,2G,GABS0165,Nokia,ASBSC21,Baku,TBF Est fails,121.0,102.59236775474143,-1.0,-18.40763224525857
2023-05-30 08:00:00,2G,GABS2089,Nokia,ASBSC21,Absheron,TBF Est fails,149.0,136.44453864013718,-1.0,-12.555461359862818
2023-05-30 08:00:00,2G,GABS2192,Nokia,ASBSC21,Absheron,TBF Est fails,27.0,1.232266701660987,-1.0,-25.767733298339014
2023-05-30 08:00:00,2G,GABS3602,Nokia,ASBSC21,Absheron,TBF Est fails,368.0,334.84643760562426,-1.0,-33.15356239437574
2023-05-30 08:00:00,2G,GABS3717,Nokia,ASBSC21,Absheron,TBF Est fails,139.0,136.23990731141845,-1.0,-2.760092688581551
2023-05-30 08:00:00,2G,GABS4067,Nokia,ASBSC21,Absheron,TBF Est fails,273.0,250.04872595972034,-1.0,-22.951274040279657
2023-05-30 08:00:00,2G,GABS4240,Nokia,ASBSC21,Absheron,TBF Est fails,546.0,336.7010096725546,-1.0,-209.29899032744538
2023-05-30 08:00:00,2G,GABS4541,Nokia,mcBSC16,Baku,TBF Est fails,72.0,63.39049600952358,-1.0,-8.60950399047642
2023-05-30 08:00:00,2G,GABS4672,Nokia,ASBSC21,Absheron,TBF Est fails,488.0,186.82629996347544,-1.0,-301.17370003652456
2023-05-30 08:00:00,2G,GABS5293,Nokia,ASBSC21,Absheron,TBF Est fails,544.0,350.0480204742314,-1.0,-193.9519795257686
2023-05-30 08:00:00,2G,GABS5351,Nokia,ASBSC21,Absheron,TBF Est fails,348.0,272.2678127565817,-1.0,-75.73218724341831
2023-05-30 08:00:00,2G,GABS5367,Nokia,ASBSC21,Absheron,TBF Est fails,71.0,63.20996830695264,-1.0,-7.790031693047361
2023-05-30 08:00:00,2G,GABS5515,Nokia,ASBSC21,Absheron,TBF Est fails,265.0,223.4205407563092,-1.0,-41.57945924369079
2023-05-30 08:00:00,2G,GABS5749,Nokia,ASBSC21,Absheron,TBF Est fails,487.0,434.5086283254024,-1.0,-52.49137167459759
2023-05-30 08:00:00,2G,GABS6107,Nokia,ASBSC21,Absheron,TBF Est fails,411.0,331.03228093121334,-1.0,-79.96771906878666
2023-05-30 08:00:00,2G,GBBK0207,Nokia,ASBSC22,Baku,TBF Est fails,314.0,305.4098315035932,-1.0,-8.590168496406818
2023-05-30 08:00:00,2G,GBBK0379,Nokia,ASBSC22,Baku,TBF Est fails,104.0,72.5953530711451,-1.0,-31.404646928854902
2023-05-30 08:00:00,2G,GBBK0501,Nokia,ASBSC21,Absheron,TBF Est fails,106.0,104.88449184634166,-1.0,-1.1155081536583396
2023-05-30 08:00:00,2G,GBBK0609,Nokia,ASBSC21,Baku,TBF Est fails,338.0,144.88624505687585,-1.0,-193.11375494312415
2023-05-30 08:00:00,2G,GBBK0945,Nokia,ASBSC21,Baku,TBF Est fails,194.0,142.07277037998853,-1.0,-51.927229620011474
2023-05-30 08:00:00,2G,GBBK0979,Nokia,ASBSC21,Absheron,TBF Est fails,369.0,233.6687717532943,-1.0,-135.3312282467057
2023-05-30 08:00:00,2G,GBBK1025,Nokia,ASBSC22,Baku,TBF Est fails,802.0,257.97394650511455,-1.0,-544.0260534948854
2023-05-30 08:00:00,2G,GBBK1074,Nokia,ASBSC21,Absheron,TBF Est fails,2.0,1.7464245943316892,-1.0,-0.2535754056683108
2023-05-30 08:00:00,2G,GBBK1082,Nokia,ASBSC21,Absheron,TBF Est fails,8.0,6.858410675698676,-1.0,-1.1415893243013242
2023-05-30 08:00:00,2G,GBBK1283,Nokia,ASBSC21,Baku,TBF Est fails,291.0,284.85885424849005,-1.0,-6.141145751509953
2023-05-30 08:00:00,2G,GBBK2239,Nokia,ASBSC22,Baku,TBF Est fails,156.0,122.81364268789815,-1.0,-33.18635731210185
2023-05-30 08:00:00,2G,GBBK2319,Nokia,ASBSC21,Baku,TBF Est fails,365.0,349.084452313643,-1.0,-15.915547686357002
2023-05-30 08:00:00,2G,GBBK2337,Nokia,ASBSC21,Baku,TBF Est fails,298.0,262.99207587867636,-1.0,-35.00792412132364
2023-05-30 08:00:00,2G,GBBK2475,Nokia,ASBSC22,Baku,TBF Est fails,469.0,447.4148719500288,-1.0,-21.585128049971217
2023-05-30 08:00:00,2G,GBBK2543,Nokia,ASBSC21,Absheron,TBF Est fails,261.0,193.27507322347282,-1.0,-67.72492677652718
2023-05-30 08:00:00,2G,GBBK2903,Nokia,ASBSC22,Baku,TBF Est fails,159.0,126.90092320447545,-1.0,-32.09907679552455
2023-05-30 08:00:00,2G,GBBK2961,Nokia,ASBSC22,Baku,TBF Est fails,9.0,5.239273782995068,-1.0,-3.7607262170049323
2023-05-30 08:00:00,2G,GBBK2963,Nokia,ASBSC22,Baku,TBF Est fails,116.0,11.35175986315598,-1.0,-104.64824013684402
2023-05-30 08:00:00,2G,GBBK2987,Nokia,ASBSC22,Baku,TBF Est fails,17.0,8.732122971658445,-1.0,-8.267877028341555
2023-05-30 08:00:00,2G,GBBK2991,Nokia,ASBSC22,Baku,TBF Est fails,152.0,100.60846418127163,-1.0,-51.39153581872837
2023-05-30 08:00:00,2G,GBBK2993,Nokia,ASBSC22,Baku,TBF Est fails,54.0,53.15721615503138,-1.0,-0.842783844968622
2023-05-30 08:00:00,2G,GBBK3177,Nokia,ASBSC22,Baku,TBF Est fails,38.0,15.663502729163266,-1.0,-22.336497270836734
2023-05-30 08:00:00,2G,GBBK3211,Nokia,ASBSC22,Baku,TBF Est fails,2074.0,381.6613416204281,-1.0,-1692.3386583795718
2023-05-30 08:00:00,2G,GBBK3383,Nokia,ASBSC21,Baku,TBF Est fails,132.0,101.60126410812191,-1.0,-30.39873589187809
2023-05-30 08:00:00,2G,GBBK3519,Nokia,ASBSC22,Baku,TBF Est fails,301.0,36.14746081848,-1.0,-264.85253918152
2023-05-30 08:00:00,2G,GBBK3595,Nokia,ASBSC22,Baku,TBF Est fails,201.0,171.08280727012877,-1.0,-29.917192729871232
2023-05-30 08:00:00,2G,GBBK3935,Nokia,ASBSC22,Baku,TBF Est fails,90.0,62.22252649439332,-1.0,-27.77747350560668
2023-05-30 08:00:00,2G,GBBK4013,Nokia,ASBSC22,Baku,TBF Est fails,404.0,192.48969721805375,-1.0,-211.51030278194625
2023-05-30 08:00:00,2G,GBBK4077,Nokia,ASBSC22,Baku,TBF Est fails,1816.0,350.9158904327179,-1.0,-1465.0841095672822
2023-05-30 08:00:00,2G,GBBK4147,Nokia,ASBSC22,Baku,TBF Est fails,84.0,62.69062835423184,-1.0,-21.30937164576816
2023-05-30 08:00:00,2G,GBBK4215,Nokia,ASBSC22,Baku,TBF Est fails,288.0,221.68657529110635,-1.0,-66.31342470889365
2023-05-30 08:00:00,2G,GBBK4267,Nokia,ASBSC21,Baku,TBF Est fails,420.0,417.55228373376656,-1.0,-2.447716266233442
2023-05-30 08:00:00,2G,GBBK4535,Nokia,ASBSC22,Absheron,TBF Est fails,320.0,253.29884032101242,-1.0,-66.70115967898758
2023-05-30 08:00:00,2G,GBBK4539,Nokia,ASBSC22,Baku,TBF Est fails,147.0,87.64551122196237,-1.0,-59.354488778037634
2023-05-30 08:00:00,2G,GBBK4857,Nokia,ASBSC22,Baku,TBF Est fails,246.0,200.66441141554407,-1.0,-45.335588584455934
2023-05-30 08:00:00,2G,GBBK4875,Nokia,ASBSC22,Baku,TBF Est fails,638.0,600.5294480909115,-1.0,-37.4705519090885
2023-05-30 08:00:00,2G,GBBK4955,Nokia,ASBSC21,Baku,TBF Est fails,524.0,333.665893106121,-1.0,-190.33410689387898
2023-05-30 08:00:00,2G,GBBK5364,Nokia,ASBSC22,Baku,TBF Est fails,2.0,0.8732122971658446,-1.0,-1.1267877028341555
2023-05-30 08:00:00,2G,GBBK5435,Nokia,ASBSC21,Baku,TBF Est fails,481.0,336.79297378572915,-1.0,-144.20702621427085
2023-05-30 08:00:00,2G,GBBK5477,Nokia,ASBSC22,Baku,TBF Est fails,194.0,158.65416358397684,-1.0,-35.34583641602316
2023-05-30 08:00:00,2G,GBBK5617,Nokia,ASBSC21,Baku,TBF Est fails,232.0,158.69460941136964,-1.0,-73.30539058863036
2023-05-30 08:00:00,2G,GBBK5863,Nokia,ASBSC21,Absheron,TBF Est fails,137.0,125.59714616639837,-1.0,-11.402853833601625
2023-05-30 08:00:00,2G,GBBK5981,Nokia,ASBSC21,Baku,TBF Est fails,179.0,54.88185765209454,-1.0,-124.11814234790546
2023-05-30 08:00:00,2G,GBBK6051,Nokia,ASBSC22,Baku,TBF Est fails,310.0,100.5405570842732,-1.0,-209.4594429157268
2023-05-30 08:00:00,2G,GBBK6283,Nokia,ASBSC22,Baku,TBF Est fails,189.0,185.7781949459581,-1.0,-3.2218050540419085
2023-05-30 08:00:00,2G,GGNJ1123,Huawei,HBSC02,Ganja,TBF Est fails,509.0,434.72105498094606,-1.0,-74.27894501905394
2023-05-30 08:00:00,2G,GGNJ1125,Huawei,HBSC01,Ganja,TBF Est fails,109.0,100.02718338964559,-1.0,-8.972816610354414
2023-05-30 08:00:00,2G,GGNJ1411,Huawei,HBSC02,Ganja,TBF Est fails,102.0,38.81061110651801,-1.0,-63.18938889348199
2023-05-30 08:00:00,2G,GGNJ1477,Huawei,HBSC01,Ganja,TBF Est fails,540.0,435.6152874674226,-1.0,-104.3847125325774
2023-05-30 08:00:00,2G,GGNJ1797,Huawei,HBSC01,Ganja,TBF Est fails,76.0,43.53910403354662,-1.0,-32.46089596645338
2023-05-30 08:00:00,2G,GGNJ4367,Huawei,HBSC08,Ganja,TBF Est fails,83.0,64.62412055503916,-1.0,-18.375879444960844
2023-05-30 08:00:00,2G,GGNJ5377,Huawei,HBSC06,Aran,TBF Est fails,104.0,97.51274666187895,-1.0,-6.48725333812105
2023-05-30 08:00:00,2G,GGNJ6091,Huawei,HBSC02,Ganja,TBF Est fails,80.0,64.48427179538318,-1.0,-15.51572820461682
2023-05-30 08:00:00,2G,GGNJ6173,Huawei,HBSC01,Ganja,TBF Est fails,289.0,249.23460958120884,-1.0,-39.765390418791156
2023-05-30 08:00:00,2G,GLNK0049,Huawei,HBSC07,Lankaran,TBF Est fails,50.0,27.726764671789915,-1.0,-22.273235328210085
2023-05-30 08:00:00,2G,GLNK0541,Huawei,HBSC07,Lankaran,TBF Est fails,79.0,74.30061111440409,-1.0,-4.6993888855959085
2023-05-30 08:00:00,2G,GLNK0675,Huawei,HBSC07,Lankaran,TBF Est fails,87.0,69.89474391403178,-1.0,-17.10525608596822
2023-05-30 08:00:00,2G,GLNK3291,Huawei,HBSC07,Lankaran,TBF Est fails,308.0,163.9913230034882,-1.0,-144.0086769965118
2023-05-30 08:00:00,2G,GLNK3571,Huawei,HBSC07,Lankaran,TBF Est fails,97.0,57.10651985508578,-1.0,-39.89348014491422
2023-05-30 08:00:00,2G,GLNK4329,Huawei,HBSC07,Lankaran,TBF Est fails,96.0,54.33617029489892,-1.0,-41.66382970510108
2023-05-30 08:00:00,2G,GLNK4446,Huawei,HBSC07,Lankaran,TBF Est fails,49.0,30.580362268328056,-1.0,-18.419637731671944
2023-05-30 08:00:00,2G,GLNK4461,Huawei,HBSC07,Lankaran,TBF Est fails,173.0,151.93525914208163,-1.0,-21.064740857918366
2023-05-30 08:00:00,2G,GLNK4551,Huawei,HBSC07,Lankaran,TBF Est fails,69.0,67.28512490548549,-1.0,-1.714875094514511
2023-05-30 08:00:00,2G,GLNK4581,Huawei,HBSC07,Lankaran,TBF Est fails,566.0,450.7308291348685,-1.0,-115.26917086513151
2023-05-30 08:00:00,2G,GLNK6045,Huawei,HBSC07,Lankaran,TBF Est fails,330.0,161.41059078153745,-1.0,-168.58940921846255
2023-05-30 08:00:00,2G,GNCV4655,Nokia,mcBSC12,Naxchivan,TBF Est fails,298.0,264.8867449185772,-1.0,-33.11325508142278
2023-05-30 08:00:00,2G,GQUB0125,Huawei,HBSC09,Quba,TBF Est fails,365.0,351.9471944692821,-1.0,-13.052805530717876
2023-05-30 08:00:00,2G,GQUB0409,Huawei,HBSC09,Quba,TBF Est fails,435.0,335.08826966803485,-1.0,-99.91173033196515
2023-05-30 08:00:00,2G,GQUB0579,Huawei,HBSC09,Quba,TBF Est fails,186.0,180.98048215869312,-1.0,-5.019517841306879
2023-05-30 08:00:00,2G,GQUB2633,Huawei,HBSC09,Quba,TBF Est fails,417.0,330.3093309612548,-1.0,-86.69066903874523
2023-05-30 08:00:00,2G,GQUB2769,Huawei,HBSC09,Quba,TBF Est fails,1216.0,1211.9217783852398,-1.0,-4.078221614760196
2023-05-30 08:00:00,2G,GQUB5647,Huawei,HBSC09,Quba,TBF Est fails,3.0,2.119463822220666,-1.0,-0.8805361777793341
2023-05-30 08:00:00,2G,GSHK0195,Huawei,HBSC04,Sheki,TBF Est fails,562.0,446.37132030906,-1.0,-115.62867969093998
2023-05-30 08:00:00,2G,GSHK2809,Huawei,HBSC05,Sheki,TBF Est fails,204.0,188.6043874804343,-1.0,-15.395612519565702
2023-05-30 08:00:00,2G,GSHK2825,Huawei,HBSC05,Sheki,TBF Est fails,105.0,99.40452369769596,-1.0,-5.595476302304036
2023-05-30 08:00:00,2G,GSHK3367,Huawei,HBSC05,Sheki,TBF Est fails,125.0,66.30883863158232,-1.0,-58.69116136841768
2023-05-30 08:00:00,2G,GSHK3629,Huawei,HBSC05,Sheki,TBF Est fails,118.0,110.87858371380653,-1.0,-7.121416286193465
2023-05-30 08:00:00,2G,GSHK4838,Huawei,HBSC04,Sheki,TBF Est fails,223.0,150.73620494952735,-1.0,-72.26379505047265
2023-05-30 08:00:00,2G,GSVN1292,Huawei,HBSC10,Aran,TBF Est fails,148.0,142.52547808312607,-1.0,-5.474521916873925
2023-05-30 08:00:00,2G,GSVN1776,Huawei,HBSC10,Aran,TBF Est fails,96.0,95.32253881530357,-1.0,-0.6774611846964262
2023-05-30 08:00:00,2G,GSVN1918,Huawei,HBSC06,Aran,TBF Est fails,154.0,128.8009683809798,-1.0,-25.19903161902019
2023-05-30 08:00:00,2G,GSVN2182,Nokia,ASBSC21,Absheron,TBF Est fails,257.0,256.4736408092091,-1.0,-0.5263591907909131
2023-05-30 08:00:00,2G,GSVN2288,Huawei,HBSC11,Aran,TBF Est fails,238.0,143.8321478868259,-1.0,-94.16785211317409
2023-05-30 08:00:00,2G,GSVN2642,Nokia,ASBSC21,Aran,TBF Est fails,328.0,247.5749097767465,-1.0,-80.4250902232535
2023-05-30 08:00:00,2G,GSVN3348,Huawei,HBSC06,Aran,TBF Est fails,197.0,130.6770767258234,-1.0,-66.32292327417659
2023-05-30 08:00:00,2G,GSVN3405,Huawei,HBSC11,Aran,TBF Est fails,178.0,162.42961567061647,-1.0,-15.57038432938353
2023-05-30 08:00:00,2G,GSVN3803,Huawei,HBSC12,Aran,TBF Est fails,3.0,2.983463310329349,-1.0,-0.01653668967065114
2023-05-30 08:00:00,2G,GABS0037,Nokia,ASBSC21,Absheron,Handover fails,8.0,6.367434756856194,-1.0,-1.632565243143806
2023-05-30 08:00:00,2G,GABS0313,Nokia,ASBSC21,Absheron,Handover fails,18.0,8.50438855010536,-1.0,-9.49561144989464
2023-05-30 08:00:00,2G,GABS0767,Nokia,ASBSC21,Absheron,Handover fails,1.0,0.0,-1.0,-1.0
2023-05-30 08:00:00,2G,GABS1897,Nokia,ASBSC21,Absheron,Handover fails,9.0,8.054669772208824,-1.0,-0.9453302277911764
2023-05-30 08:00:00,2G,GABS4351,Nokia,ASBSC21,Absheron,Handover fails,4.0,3.710598053480973,-1.0,-0.28940194651902695
2023-05-30 08:00:00,2G,GBBK0073,Nokia,ASBSC22,Baku,Handover fails,2.0,1.7464245943316892,-1.0,-0.2535754056683108
2023-05-30 08:00:00,2G,GBBK0093,Nokia,ASBSC21,Baku,Handover fails,5.0,3.3817670731987373,-1.0,-1.6182329268012627
2023-05-30 08:00:00,2G,GBBK0394,Nokia,ASBSC22,Baku,Handover fails,2.0,1.4917316551646744,-1.0,-0.5082683448353256
2023-05-30 08:00:00,2G,GBBK0415,Nokia,ASBSC21,Baku,Handover fails,4.0,2.3671899465480206,-1.0,-1.6328100534519794
2023-05-30 08:00:00,2G,GBBK1035,Nokia,ASBSC22,Baku,Handover fails,3.0,2.4513309067639724,-1.0,-0.5486690932360276
2023-05-30 08:00:00,2G,GBBK1055,Nokia,ASBSC22,Baku,Handover fails,5.0,3.8823067684915684,-1.0,-1.1176932315084316
2023-05-30 08:00:00,2G,GBBK1191,Nokia,ASBSC22,Baku,Handover fails,5.0,3.2691852343073666,-1.0,-1.7308147656926334
2023-05-30 08:00:00,2G,GBBK1433,Nokia,ASBSC21,Absheron,Handover fails,9.0,1.9186123500732173,-1.0,-7.081387649926783
2023-05-30 08:00:00,2G,GBBK2343,Nokia,ASBSC22,Baku,Handover fails,7.0,5.08565644837419,-1.0,-1.9143435516258096
2023-05-30 08:00:00,2G,GBBK2389,Nokia,ASBSC21,Absheron,Handover fails,5.0,4.539832903100608,-1.0,-0.46016709689939184
2023-05-30 08:00:00,2G,GBBK2445,Nokia,ASBSC22,Baku,Handover fails,6.0,3.064551242795331,-1.0,-2.935448757204669
2023-05-30 08:00:00,2G,GBBK2519,Nokia,ASBSC21,Absheron,Handover fails,16.0,4.735014780180774,-1.0,-11.264985219819227
2023-05-30 08:00:00,2G,GBBK2927,Nokia,ASBSC22,Baku,Handover fails,2.0,1.9510883848512324,-1.0,-0.04891161514876763
2023-05-30 08:00:00,2G,GBBK3081,Nokia,ASBSC21,Baku,Handover fails,2.0,1.6921359785297723,-1.0,-0.30786402147022773
2023-05-30 08:00:00,2G,GBBK3205,Nokia,ASBSC22,Baku,Handover fails,2.0,1.7464245943316892,-1.0,-0.2535754056683108
2023-05-30 08:00:00,2G,GBBK3595,Nokia,ASBSC22,Baku,Handover fails,2.0,1.7757552072160745,-1.0,-0.2242447927839255
2023-05-30 08:00:00,2G,GBBK3646,Nokia,ASBSC22,Baku,Handover fails,4.0,3.2982753492378873,-1.0,-0.7017246507621127
2023-05-30 08:00:00,2G,GBBK3853,Nokia,ASBSC21,Baku,Handover fails,2.0,1.2322667016609872,-1.0,-0.7677332983390128
2023-05-30 08:00:00,2G,GBBK3915,Nokia,ASBSC22,Baku,Handover fails,2.0,1.8835939059734896,-1.0,-0.11640609402651036
2023-05-30 08:00:00,2G,GBBK3933,Nokia,ASBSC22,Baku,Handover fails,4.0,3.4559063146758406,-1.0,-0.5440936853241594
2023-05-30 08:00:00,2G,GBBK3967,Nokia,ASBSC22,Baku,Handover fails,5.0,4.902661813527946,-1.0,-0.09733818647205439
2023-05-30 08:00:00,2G,GBBK4037,Nokia,ASBSC22,Baku,Handover fails,1.0,0.8732122971658446,-1.0,-0.1267877028341554
2023-05-30 08:00:00,2G,GBBK4059,Nokia,ASBSC22,Baku,Handover fails,9.0,5.555891161644551,-1.0,-3.444108838355449
2023-05-30 08:00:00,2G,GBBK4121,Nokia,ASBSC22,Baku,Handover fails,1.0,0.0,-1.0,-1.0
2023-05-30 08:00:00,2G,GBBK4129,Nokia,ASBSC22,Baku,Handover fails,4.0,3.1263204531864917,-1.0,-0.8736795468135083
2023-05-30 08:00:00,2G,GBBK4235,Nokia,ASBSC22,Baku,Handover fails,3.0,1.7464245943316892,-1.0,-1.2535754056683108
2023-05-30 08:00:00,2G,GBBK4419,Nokia,ASBSC21,Absheron,Handover fails,7.0,6.239273782995068,-1.0,-0.7607262170049323
2023-05-30 08:00:00,2G,GBBK4535,Nokia,ASBSC22,Absheron,Handover fails,3.0,0.0,-1.0,-3.0
2023-05-30 08:00:00,2G,GBBK4793,Nokia,mcBSC16,Baku,Handover fails,12.0,6.291501042952106,-1.0,-5.708498957047894
2023-05-30 08:00:00,2G,GBBK4839,Nokia,ASBSC22,Baku,Handover fails,1.0,0.0,-1.0,-1.0
2023-05-30 08:00:00,2G,GBBK4991,Nokia,ASBSC22,Baku,Handover fails,1.0,0.0,-1.0,-1.0
2023-05-30 08:00:00,2G,GBBK5091,Nokia,ASBSC22,Baku,Handover fails,2.0,1.848878331439398,-1.0,-0.15112166856060205
2023-05-30 08:00:00,2G,GBBK5181,Nokia,ASBSC22,Baku,Handover fails,1.0,0.8732122971658445,-1.0,-0.12678770283415552
2023-05-30 08:00:00,2G,GBBK5471,Nokia,ASBSC22,Baku,Handover fails,12.0,6.755392347725237,-1.0,-5.244607652274763
2023-05-30 08:00:00,2G,GBBK5677,Nokia,ASBSC22,Baku,Handover fails,2.0,1.7464245943316892,-1.0,-0.2535754056683108
2023-05-30 08:00:00,2G,GBBK5811,Nokia,ASBSC22,Baku,Handover fails,1.0,0.7303551543087018,-1.0,-0.2696448456912982
2023-05-30 08:00:00,2G,GBBK5813,Nokia,ASBSC22,Baku,Handover fails,1.0,0.9465524159467016,-1.0,-0.053447584053298414
2023-05-30 08:00:00,2G,GBBK5821,Nokia,ASBSC22,Baku,Handover fails,2.0,1.9510883848512324,-1.0,-0.04891161514876763
2023-05-30 08:00:00,2G,GBBK5851,Nokia,ASBSC21,Absheron,Handover fails,6.0,2.2615663060706868,-1.0,-3.7384336939293132
2023-05-30 08:00:00,2G,GBBK5853,Nokia,ASBSC21,Baku,Handover fails,8.0,6.216500686779917,-1.0,-1.7834993132200827
2023-05-30 08:00:00,2G,GBBK5891,Nokia,mcBSC16,Baku,Handover fails,3.0,2.9186123500732175,-1.0,-0.08138764992678249
2023-05-30 08:00:00,2G,GBBK5895,Nokia,ASBSC22,Baku,Handover fails,1.0,0.8732122971658446,-1.0,-0.1267877028341554
2023-05-30 08:00:00,2G,GBBK5942,Nokia,ASBSC22,Baku,Handover fails,4.0,2.451330906763973,-1.0,-1.5486690932360272
2023-05-30 08:00:00,2G,GGNJ0583,Huawei,HBSC03,Ganja,Handover fails,3.0,1.2322667016609872,-1.0,-1.7677332983390128
2023-05-30 08:00:00,2G,GGNJ0839,Huawei,HBSC06,Ganja,Handover fails,1.0,0.0,-1.0,-1.0
2023-05-30 08:00:00,2G,GGNJ1123,Huawei,HBSC02,Ganja,Handover fails,11.0,10.955057928518215,-1.0,-0.04494207148178475
2023-05-30 08:00:00,2G,GGNJ1135,Huawei,HBSC08,Ganja,Handover fails,7.0,6.755392347725238,-1.0,-0.24460765227476244
2023-05-30 08:00:00,2G,GGNJ1309,Huawei,HBSC06,Ganja,Handover fails,5.0,3.191065462926105,-1.0,-1.808934537073895
2023-05-30 08:00:00,2G,GGNJ1419,Huawei,HBSC08,Ganja,Handover fails,4.0,3.8920328401976567,-1.0,-0.10796715980234328
2023-05-30 08:00:00,2G,GGNJ1497,Huawei,HBSC01,Ganja,Handover fails,1.0,0.8732122971658446,-1.0,-0.1267877028341554
