date,traf,hour,is_weekday,day,region,lower,upper,region2,predict,tech,kpi
2023-05-23 04:00:00,4.5200000000000005,4,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 04:00:00,6.055000000000001,4,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 04:00:00,47.166,4,1,23,Quba,,,7,,3G,cs traf
2023-05-23 04:00:00,30.938,4,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 05:00:00,231.873,5,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 05:00:00,119.564,5,1,23,Aran,,,1,,3G,cs traf
2023-05-23 05:00:00,298.75,5,1,23,Baku,,,2,,3G,cs traf
2023-05-23 05:00:00,138.84199999999998,5,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 05:00:00,19.875,5,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 05:00:00,7.94,5,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 05:00:00,7.493,5,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 05:00:00,72.104,5,1,23,Quba,,,7,,3G,cs traf
2023-05-23 05:00:00,27.718,5,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 06:00:00,629.4799999999999,6,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 06:00:00,298.537,6,1,23,Aran,,,1,,3G,cs traf
2023-05-23 06:00:00,742.98,6,1,23,Baku,,,2,,3G,cs traf
2023-05-23 06:00:00,318.751,6,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 06:00:00,54.91,6,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 06:00:00,18.95,6,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 06:00:00,17.689,6,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 06:00:00,181.567,6,1,23,Quba,,,7,,3G,cs traf
2023-05-23 06:00:00,79.833,6,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 07:00:00,1819.127,7,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 07:00:00,835.327,7,1,23,Aran,,,1,,3G,cs traf
2023-05-23 07:00:00,2386.28,7,1,23,Baku,,,2,,3G,cs traf
2023-05-23 07:00:00,976.324,7,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 07:00:00,147.803,7,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 07:00:00,57.34,7,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 07:00:00,52.951,7,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 07:00:00,521.149,7,1,23,Quba,,,7,,3G,cs traf
2023-05-23 07:00:00,261.642,7,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 08:00:00,3830.25,8,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 08:00:00,1950.219,8,1,23,Aran,,,1,,3G,cs traf
2023-05-23 08:00:00,5646.73,8,1,23,Baku,,,2,,3G,cs traf
2023-05-23 08:00:00,2360.425,8,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 08:00:00,326.416,8,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 08:00:00,173.77,8,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 08:00:00,140.545,8,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 08:00:00,1200.708,8,1,23,Quba,,,7,,3G,cs traf
2023-05-23 08:00:00,709.0310000000001,8,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 09:00:00,6678.417,9,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 09:00:00,3404.711,9,1,23,Aran,,,1,,3G,cs traf
2023-05-23 09:00:00,10850.58,9,1,23,Baku,,,2,,3G,cs traf
2023-05-23 09:00:00,4123.84,9,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 09:00:00,602.277,9,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 09:00:00,377.07,9,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 09:00:00,229.627,9,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 09:00:00,2041.8,9,1,23,Quba,,,7,,3G,cs traf
2023-05-23 09:00:00,1300.183,9,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 10:00:00,9115.993,10,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 10:00:00,4278.929,10,1,23,Aran,,,1,,3G,cs traf
2023-05-23 10:00:00,16088.86,10,1,23,Baku,,,2,,3G,cs traf
2023-05-23 10:00:00,5282.362,10,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 10:00:00,765.557,10,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 10:00:00,493.03,10,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 10:00:00,271.382,10,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 10:00:00,2557.904,10,1,23,Quba,,,7,,3G,cs traf
2023-05-23 10:00:00,1633.633,10,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 11:00:00,10303.552,11,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 11:00:00,4479.755,11,1,23,Aran,,,1,,3G,cs traf
2023-05-23 11:00:00,18652.32,11,1,23,Baku,,,2,,3G,cs traf
2023-05-23 11:00:00,5631.169,11,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 11:00:00,825.92,11,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 11:00:00,507.99,11,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 11:00:00,296.36,11,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 11:00:00,2679.898,11,1,23,Quba,,,7,,3G,cs traf
2023-05-23 11:00:00,1685.588,11,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 12:00:00,10202.261,12,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 12:00:00,4242.228999999999,12,1,23,Aran,,,1,,3G,cs traf
2023-05-23 12:00:00,18968.08,12,1,23,Baku,,,2,,3G,cs traf
2023-05-23 12:00:00,5339.183,12,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 12:00:00,800.596,12,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 12:00:00,480.34,12,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 12:00:00,290.44,12,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 12:00:00,2533.396,12,1,23,Quba,,,7,,3G,cs traf
2023-05-23 12:00:00,1621.896,12,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 13:00:00,9694.841,13,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 13:00:00,3637.135,13,1,23,Aran,,,1,,3G,cs traf
2023-05-23 13:00:00,18363.48,13,1,23,Baku,,,2,,3G,cs traf
2023-05-23 13:00:00,4853.494000000001,13,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 13:00:00,687.912,13,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 13:00:00,376.1,13,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 13:00:00,262.723,13,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 13:00:00,2322.848,13,1,23,Quba,,,7,,3G,cs traf
2023-05-23 13:00:00,1438.833,13,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 14:00:00,9238.307,14,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 14:00:00,3408.8540000000003,14,1,23,Aran,,,1,,3G,cs traf
2023-05-23 14:00:00,17782.46,14,1,23,Baku,,,2,,3G,cs traf
2023-05-23 14:00:00,4633.139,14,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 14:00:00,685.8629999999999,14,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 14:00:00,356.86,14,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 14:00:00,270.18,14,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 14:00:00,2325.683,14,1,23,Quba,,,7,,3G,cs traf
2023-05-23 14:00:00,1368.515,14,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 15:00:00,9029.016,15,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 15:00:00,3508.887,15,1,23,Aran,,,1,,3G,cs traf
2023-05-23 15:00:00,17452.440000000002,15,1,23,Baku,,,2,,3G,cs traf
2023-05-23 15:00:00,4497.724,15,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 15:00:00,669.024,15,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 15:00:00,359.26,15,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 15:00:00,267.116,15,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 15:00:00,2240.576,15,1,23,Quba,,,7,,3G,cs traf
2023-05-23 15:00:00,1370.107,15,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 16:00:00,9134.535,16,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 16:00:00,3618.5210000000006,16,1,23,Aran,,,1,,3G,cs traf
2023-05-23 16:00:00,17290.65,16,1,23,Baku,,,2,,3G,cs traf
2023-05-23 16:00:00,4585.374,16,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 16:00:00,699.498,16,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 16:00:00,396.57,16,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 16:00:00,274.271,16,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 16:00:00,2345.535,16,1,23,Quba,,,7,,3G,cs traf
2023-05-23 16:00:00,1380.276,16,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 17:00:00,9200.674,17,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 17:00:00,3874.26,17,1,23,Aran,,,1,,3G,cs traf
2023-05-23 17:00:00,17165.85,17,1,23,Baku,,,2,,3G,cs traf
2023-05-23 17:00:00,4762.819,17,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 17:00:00,696.2330000000001,17,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 17:00:00,434.07,17,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 17:00:00,290.237,17,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 17:00:00,2335.985,17,1,23,Quba,,,7,,3G,cs traf
2023-05-23 17:00:00,1418.687,17,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 18:00:00,9240.936,18,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 18:00:00,3848.61,18,1,23,Aran,,,1,,3G,cs traf
2023-05-23 18:00:00,16403.32,18,1,23,Baku,,,2,,3G,cs traf
2023-05-23 18:00:00,5665.0,18,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 18:00:00,679.645,18,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 18:00:00,405.13,18,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 18:00:00,264.897,18,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 18:00:00,2328.419,18,1,23,Quba,,,7,,3G,cs traf
2023-05-23 18:00:00,1400.983,18,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 19:00:00,9119.036,19,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 19:00:00,3810.799,19,1,23,Aran,,,1,,3G,cs traf
2023-05-23 19:00:00,14930.56,19,1,23,Baku,,,2,,3G,cs traf
2023-05-23 19:00:00,5149.453,19,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 19:00:00,625.577,19,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 19:00:00,390.88,19,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 19:00:00,267.402,19,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 19:00:00,2259.644,19,1,23,Quba,,,7,,3G,cs traf
2023-05-23 19:00:00,1332.944,19,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 20:00:00,9339.386,20,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 20:00:00,3861.732,20,1,23,Aran,,,1,,3G,cs traf
2023-05-23 20:00:00,13872.86,20,1,23,Baku,,,2,,3G,cs traf
2023-05-23 20:00:00,4919.226,20,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 20:00:00,668.688,20,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 20:00:00,356.29,20,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 20:00:00,313.259,20,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 20:00:00,2427.926,20,1,23,Quba,,,7,,3G,cs traf
2023-05-23 20:00:00,1363.464,20,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 21:00:00,8699.836,21,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 21:00:00,3824.66,21,1,23,Aran,,,1,,3G,cs traf
2023-05-23 21:00:00,12542.48,21,1,23,Baku,,,2,,3G,cs traf
2023-05-23 21:00:00,4515.1990000000005,21,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 21:00:00,662.508,21,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 21:00:00,336.46,21,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 21:00:00,318.53000000000003,21,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 21:00:00,2401.135,21,1,23,Quba,,,7,,3G,cs traf
2023-05-23 21:00:00,1273.32,21,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 22:00:00,6445.694,22,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 22:00:00,2887.264,22,1,23,Aran,,,1,,3G,cs traf
2023-05-23 22:00:00,9369.42,22,1,23,Baku,,,2,,3G,cs traf
2023-05-23 22:00:00,3238.109,22,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 22:00:00,482.145,22,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 22:00:00,240.71,22,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 22:00:00,246.658,22,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 22:00:00,1660.675,22,1,23,Quba,,,7,,3G,cs traf
2023-05-23 22:00:00,891.732,22,1,23,Sheki,,,8,,3G,cs traf
2023-05-23 23:00:00,3838.486,23,1,23,Absheron,,,0,,3G,cs traf
2023-05-23 23:00:00,1712.963,23,1,23,Aran,,,1,,3G,cs traf
2023-05-23 23:00:00,5743.83,23,1,23,Baku,,,2,,3G,cs traf
2023-05-23 23:00:00,1953.878,23,1,23,Ganja,,,3,,3G,cs traf
2023-05-23 23:00:00,281.418,23,1,23,Lankaran,,,4,,3G,cs traf
2023-05-23 23:00:00,124.2,23,1,23,Naxchivan,,,5,,3G,cs traf
2023-05-23 23:00:00,146.96800000000002,23,1,23,Qarabag,,,6,,3G,cs traf
2023-05-23 23:00:00,988.524,23,1,23,Quba,,,7,,3G,cs traf
2023-05-23 23:00:00,510.158,23,1,23,Sheki,,,8,,3G,cs traf
2023-05-24 00:00:00,2071.5380000000005,0,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 00:00:00,937.454,0,1,24,Aran,,,1,,3G,cs traf
2023-05-24 00:00:00,3194.15,0,1,24,Baku,,,2,,3G,cs traf
2023-05-24 00:00:00,1028.631,0,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 00:00:00,139.853,0,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 00:00:00,46.72,0,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 00:00:00,73.66,0,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 00:00:00,538.295,0,1,24,Quba,,,7,,3G,cs traf
2023-05-24 00:00:00,256.63100000000003,0,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 01:00:00,1097.983,1,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 01:00:00,468.043,1,1,24,Aran,,,1,,3G,cs traf
2023-05-24 01:00:00,1687.35,1,1,24,Baku,,,2,,3G,cs traf
2023-05-24 01:00:00,558.931,1,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 01:00:00,66.636,1,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 01:00:00,21.39,1,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 01:00:00,30.83,1,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 01:00:00,288.693,1,1,24,Quba,,,7,,3G,cs traf
2023-05-24 01:00:00,140.753,1,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 02:00:00,607.199,2,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 02:00:00,273.351,2,1,24,Aran,,,1,,3G,cs traf
2023-05-24 02:00:00,908.28,2,1,24,Baku,,,2,,3G,cs traf
2023-05-24 02:00:00,245.146,2,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 02:00:00,58.152,2,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 02:00:00,10.17,2,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 02:00:00,2.622,2,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 02:00:00,162.231,2,1,24,Quba,,,7,,3G,cs traf
2023-05-24 02:00:00,102.898,2,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 03:00:00,312.173,3,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 03:00:00,166.88299999999998,3,1,24,Aran,,,1,,3G,cs traf
2023-05-24 03:00:00,517.0699999999999,3,1,24,Baku,,,2,,3G,cs traf
2023-05-24 03:00:00,180.06900000000002,3,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 03:00:00,20.411,3,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 03:00:00,4.87,3,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 03:00:00,14.357,3,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 03:00:00,75.639,3,1,24,Quba,,,7,,3G,cs traf
2023-05-24 03:00:00,45.394,3,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 04:00:00,222.661,4,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 04:00:00,99.742,4,1,24,Aran,,,1,,3G,cs traf
2023-05-24 04:00:00,328.8,4,1,24,Baku,,,2,,3G,cs traf
2023-05-24 04:00:00,104.933,4,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 04:00:00,14.516,4,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 04:00:00,2.5,4,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 04:00:00,6.919,4,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 04:00:00,58.174,4,1,24,Quba,,,7,,3G,cs traf
2023-05-24 04:00:00,27.281,4,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 05:00:00,245.162,5,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 05:00:00,131.325,5,1,24,Aran,,,1,,3G,cs traf
2023-05-24 05:00:00,333.38,5,1,24,Baku,,,2,,3G,cs traf
2023-05-24 05:00:00,141.901,5,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 05:00:00,19.316,5,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 05:00:00,4.67,5,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 05:00:00,5.488,5,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 05:00:00,77.273,5,1,24,Quba,,,7,,3G,cs traf
2023-05-24 05:00:00,37.23,5,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 06:00:00,622.101,6,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 06:00:00,308.682,6,1,24,Aran,,,1,,3G,cs traf
2023-05-24 06:00:00,704.11,6,1,24,Baku,,,2,,3G,cs traf
2023-05-24 06:00:00,338.42100000000005,6,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 06:00:00,51.833,6,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 06:00:00,18.64,6,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 06:00:00,20.267000000000003,6,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 06:00:00,184.052,6,1,24,Quba,,,7,,3G,cs traf
2023-05-24 06:00:00,82.01400000000001,6,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 07:00:00,1769.143,7,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 07:00:00,877.983,7,1,24,Aran,,,1,,3G,cs traf
2023-05-24 07:00:00,2350.28,7,1,24,Baku,,,2,,3G,cs traf
2023-05-24 07:00:00,977.467,7,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 07:00:00,146.915,7,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 07:00:00,50.2,7,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 07:00:00,62.902,7,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 07:00:00,547.296,7,1,24,Quba,,,7,,3G,cs traf
2023-05-24 07:00:00,271.498,7,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 08:00:00,3786.459,8,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 08:00:00,1971.6720000000005,8,1,24,Aran,,,1,,3G,cs traf
2023-05-24 08:00:00,5561.04,8,1,24,Baku,,,2,,3G,cs traf
2023-05-24 08:00:00,2336.6910000000003,8,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 08:00:00,332.889,8,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 08:00:00,167.71,8,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 08:00:00,155.281,8,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 08:00:00,1212.201,8,1,24,Quba,,,7,,3G,cs traf
2023-05-24 08:00:00,707.3639999999999,8,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 09:00:00,6592.517000000001,9,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 09:00:00,3386.729,9,1,24,Aran,,,1,,3G,cs traf
2023-05-24 09:00:00,10665.28,9,1,24,Baku,,,2,,3G,cs traf
2023-05-24 09:00:00,4002.966,9,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 09:00:00,601.891,9,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 09:00:00,370.91,9,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 09:00:00,256.504,9,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 09:00:00,2028.576,9,1,24,Quba,,,7,,3G,cs traf
2023-05-24 09:00:00,1297.819,9,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 10:00:00,8993.037,10,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 10:00:00,4197.27,10,1,24,Aran,,,1,,3G,cs traf
2023-05-24 10:00:00,15713.45,10,1,24,Baku,,,2,,3G,cs traf
2023-05-24 10:00:00,5081.231,10,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 10:00:00,756.031,10,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 10:00:00,469.12,10,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 10:00:00,303.118,10,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 10:00:00,2558.165,10,1,24,Quba,,,7,,3G,cs traf
2023-05-24 10:00:00,1655.201,10,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 11:00:00,10214.262,11,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 11:00:00,4427.71,11,1,24,Aran,,,1,,3G,cs traf
2023-05-24 11:00:00,18346.91,11,1,24,Baku,,,2,,3G,cs traf
2023-05-24 11:00:00,5490.002,11,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 11:00:00,835.623,11,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 11:00:00,501.46,11,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 11:00:00,311.975,11,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 11:00:00,2709.79,11,1,24,Quba,,,7,,3G,cs traf
2023-05-24 11:00:00,1747.748,11,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 12:00:00,10131.624,12,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 12:00:00,4179.397,12,1,24,Aran,,,1,,3G,cs traf
2023-05-24 12:00:00,18796.24,12,1,24,Baku,,,2,,3G,cs traf
2023-05-24 12:00:00,5280.709,12,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 12:00:00,777.299,12,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 12:00:00,450.43,12,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 12:00:00,302.827,12,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 12:00:00,2512.492,12,1,24,Quba,,,7,,3G,cs traf
2023-05-24 12:00:00,1662.292,12,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 13:00:00,9494.849,13,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 13:00:00,3538.004,13,1,24,Aran,,,1,,3G,cs traf
2023-05-24 13:00:00,18168.01,13,1,24,Baku,,,2,,3G,cs traf
2023-05-24 13:00:00,4831.742,13,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 13:00:00,695.409,13,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 13:00:00,372.18,13,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 13:00:00,260.808,13,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 13:00:00,2304.079,13,1,24,Quba,,,7,,3G,cs traf
2023-05-24 13:00:00,1437.209,13,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 14:00:00,9212.632,14,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 14:00:00,3329.0660000000003,14,1,24,Aran,,,1,,3G,cs traf
2023-05-24 14:00:00,17676.87,14,1,24,Baku,,,2,,3G,cs traf
2023-05-24 14:00:00,4582.512,14,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 14:00:00,672.943,14,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 14:00:00,350.56,14,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 14:00:00,256.701,14,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 14:00:00,2304.706,14,1,24,Quba,,,7,,3G,cs traf
2023-05-24 14:00:00,1389.379,14,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 15:00:00,8877.1,15,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 15:00:00,3348.538,15,1,24,Aran,,,1,,3G,cs traf
2023-05-24 15:00:00,17172.02,15,1,24,Baku,,,2,,3G,cs traf
2023-05-24 15:00:00,4542.438,15,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 15:00:00,646.668,15,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 15:00:00,352.61,15,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 15:00:00,254.718,15,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 15:00:00,2300.335,15,1,24,Quba,,,7,,3G,cs traf
2023-05-24 15:00:00,1343.035,15,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 16:00:00,9133.973,16,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 16:00:00,3686.298,16,1,24,Aran,,,1,,3G,cs traf
2023-05-24 16:00:00,17094.4,16,1,24,Baku,,,2,,3G,cs traf
2023-05-24 16:00:00,4638.482,16,1,24,Ganja,,,3,,3G,cs traf
2023-05-24 16:00:00,678.208,16,1,24,Lankaran,,,4,,3G,cs traf
2023-05-24 16:00:00,374.55,16,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 16:00:00,283.265,16,1,24,Qarabag,,,6,,3G,cs traf
2023-05-24 16:00:00,2391.182,16,1,24,Quba,,,7,,3G,cs traf
2023-05-24 16:00:00,1450.3290000000002,16,1,24,Sheki,,,8,,3G,cs traf
2023-05-24 17:00:00,9207.02,17,1,24,Absheron,,,0,,3G,cs traf
2023-05-24 17:00:00,50.08,17,1,24,Aran,,,1,,3G,cs traf
2023-05-24 17:00:00,17171.14,17,1,24,Baku,,,2,,3G,cs traf
2023-05-24 17:00:00,409.84,17,1,24,Naxchivan,,,5,,3G,cs traf
2023-05-24 17:00:00,1.43,17,1,24,Qarabag,,,6,,3G,cs traf
