,BSCName,NODEBNAME,CELLID,CELLNAME,LAC,SAC,RAC,LOCELL,MAXTXPOWER,PCPICHPOWER,UARFCNDOWNLINK
4558,HRNC07,USVN0181,1816,USVN0181F,1573,1816,0,6,460,330,10563
4559,HRNC07,USVN1494,1871,USVN1494P,1573,1871,0,1871,460,360,2988
4560,HRNC07,USVN1494,1872,USVN1494Q,1573,1872,0,1872,430,330,2988
4561,HRNC07,USVN1494,1873,USVN1494R,1573,1873,0,1873,430,330,2988
4562,HRNC07,USVN1494,1875,USVN1494N,1573,1875,0,1875,430,330,3013
4563,HRNC07,USVN1494,1876,USVN1494O,1573,1876,0,1876,430,330,3013
4564,HRNC07,USVN2129,1971,USVN2129P,1573,1971,0,1971,430,330,2988
4565,HRNC07,USVN2129,1972,USVN2129Q,1573,1972,0,1972,430,330,2988
4566,HRNC07,USVN2129,1973,USVN2129R,1573,1973,0,1973,430,330,2988
4567,HRNC07,USVN1642,2291,USVN1642P,1573,2291,0,2291,430,330,2988
4568,HRNC07,USVN1642,2292,USVN1642Q,1573,2292,0,2292,430,330,2988
4569,HRNC07,USVN1642,2293,USVN1642R,1573,2293,0,2293,430,330,2988
4570,HRNC07,USVN1642,2294,USVN1642M,1573,2294,0,2294,430,330,3013
4571,HRNC07,USVN3615,2591,USVN3615P,1570,2591,0,2591,430,330,2988
4572,HRNC07,USVN3615,2592,USVN3615Q,1570,2592,0,2592,430,330,2988
4573,HRNC07,USVN3615,2593,USVN3615R,1570,2593,0,2593,430,330,2988
4574,HRNC07,USVN3615,2596,USVN3615O,1570,2596,0,2596,430,330,3013
4575,HRNC07,USVN2670,2631,USVN2670P,1571,2631,0,2631,430,330,2988
4576,HRNC07,USVN2670,2632,USVN2670Q,1571,2632,0,2632,430,330,2988
4577,HRNC07,USVN2670,2633,USVN2670R,1571,2633,0,2633,430,330,2988
4578,HRNC07,USVN2670,2636,USVN2670O,1571,2636,0,2636,430,330,3013
4579,HRNC07,USVN0304,3041,USVN0304A,1570,3041,0,1,460,330,10588
4580,HRNC07,USVN0304,3042,USVN0304B,1570,3042,0,2,460,330,10588
4581,HRNC07,USVN0304,3043,USVN0304C,1570,3043,0,3,460,330,10588
4582,HRNC07,USVN0304,3044,USVN0304D,1570,3044,0,4,460,330,10563
4583,HRNC07,USVN0304,3045,USVN0304E,1570,3045,0,5,460,330,10563
4584,HRNC07,USVN0304,3046,USVN0304F,1570,3046,0,6,460,330,10563
4585,HRNC07,USVN0331,3311,USVN0331A,1574,3311,0,1,460,330,10588
4586,HRNC07,USVN0331,3312,USVN0331B,1574,3312,0,2,460,330,10588
4587,HRNC07,USVN0331,3313,USVN0331C,1574,3313,0,3,460,330,10588
4588,HRNC07,USVN0331,3314,USVN0331D,1574,3314,0,4,460,330,10563
4589,HRNC07,USVN0331,3315,USVN0331E,1574,3315,0,5,460,330,10563
4590,HRNC07,USVN0331,3316,USVN0331F,1574,3316,0,6,460,330,10563
4591,HRNC07,USVN0371,3711,USVN0371P,1572,3711,0,3711,430,330,2988
4592,HRNC07,USVN0371,3712,USVN0371Q,1572,3712,0,3712,430,330,2988
4593,HRNC07,USVN0371,3713,USVN0371R,1572,3713,0,3713,447,330,2988
4594,HRNC07,USVN0659,5851,USVN0659P,1570,5851,0,5851,430,330,2988
4595,HRNC07,USVN0659,5852,USVN0659Q,1570,5852,0,5852,430,330,2988
4596,HRNC07,USVN0659,5853,USVN0659R,1570,5853,0,5853,430,330,2988
4597,HRNC07,USVN0659,6591,USVN0659A,1570,6591,0,1,460,330,10588
4598,HRNC07,USVN0659,6592,USVN0659B,1570,6592,0,2,460,360,10588
4599,HRNC07,USVN0659,6593,USVN0659C,1570,6593,0,3,460,330,10588
4600,HRNC07,USVN0659,6594,USVN0659D,1570,6594,0,4,460,330,10563
4601,HRNC07,USVN0659,6595,USVN0659E,1570,6595,0,5,460,360,10563
4602,HRNC07,USVN0659,6596,USVN0659F,1570,6596,0,6,460,330,10563
4603,HRNC07,USVN0801,8011,USVN0801P,1570,8011,0,8011,460,330,2988
4604,HRNC07,USVN0801,8012,USVN0801Q,1570,8012,0,8012,460,330,2988
4605,HRNC07,USVN0801,8013,USVN0801R,1570,8013,0,8013,460,330,2988
4606,HRNC07,USVN0850,8501,USVN0850A,1572,8501,0,1,460,330,10588
4607,HRNC07,USVN0850,8502,USVN0850B,1572,8502,0,2,460,330,10588
4608,HRNC07,USVN0850,8503,USVN0850C,1572,8503,0,3,460,330,10588
4609,HRNC07,USVN0850,8504,USVN0850D,1572,8504,0,4,460,330,10563
4610,HRNC07,USVN0850,8505,USVN0850E,1572,8505,0,5,460,330,10563
4611,HRNC07,USVN0850,8506,USVN0850F,1572,8506,0,6,460,330,10563
4612,HRNC07,USVN0903,9031,USVN0903A,1574,9031,0,1,430,330,10588
4613,HRNC07,USVN0903,9032,USVN0903B,1574,9032,0,2,430,330,10588
4614,HRNC07,USVN0903,9033,USVN0903C,1574,9033,0,3,430,330,10588
4615,HRNC07,USVN0903,9034,USVN0903D,1574,9034,0,4,430,330,10563
4616,HRNC07,USVN0903,9035,USVN0903E,1574,9035,0,5,430,330,10563
4617,HRNC07,USVN0903,9036,USVN0903F,1574,9036,0,6,430,330,10563
4618,HRNC07,USVN0903,9037,USVN0903G,1574,9037,0,7,430,330,10613
4619,HRNC07,USVN0903,9038,USVN0903H,1574,9038,0,8,430,330,10613
4620,HRNC07,USVN0903,9039,USVN0903I,1574,9039,0,9,430,330,10613
4621,HRNC07,USVN1378,9081,USVN1378J,1570,9081,0,11,430,330,10638
4622,HRNC07,USVN1378,9082,USVN1378K,1570,9082,0,12,430,330,10638
4623,HRNC07,USVN2748,9383,USVN2748L,1574,9383,0,13,430,330,10638
4624,HRNC07,USVN1518,9701,USVN1518J,1570,9701,0,11,430,330,10638
4625,HRNC07,USVN1518,9702,USVN1518K,1570,9702,0,12,430,330,10638
4626,HRNC07,USVN1518,9703,USVN1518L,1570,9703,0,13,430,330,10638
4627,HRNC07,USVN0371,9853,USVN0371C,1572,9853,0,3,460,360,10588
4628,HRNC07,USVN0371,9856,USVN0371F,1572,9856,0,6,460,360,10563
4629,HRNC07,USVN2888,11381,USVN2888J,1571,11381,0,11,447,330,10638
4630,HRNC07,USVN2888,11383,USVN2888L,1571,11383,0,13,447,330,10638
4631,HRNC07,USVN1158,11581,USVN1158A,1572,11581,0,1,460,330,10588
4632,HRNC07,USVN1158,11582,USVN1158B,1572,11582,0,2,460,330,10588
4633,HRNC07,USVN1158,11583,USVN1158C,1572,11583,0,3,460,330,10588
4634,HRNC07,USVN1158,11584,USVN1158D,1572,11584,0,4,460,330,10563
4635,HRNC07,USVN1158,11585,USVN1158E,1572,11585,0,5,460,330,10563
4636,HRNC07,USVN1158,11586,USVN1158F,1572,11586,0,6,460,330,10563
4637,HRNC07,USVN1164,11641,USVN1164P,1570,11641,0,11641,430,330,2988
4638,HRNC07,USVN1164,11642,USVN1164Q,1570,11642,0,11642,430,330,2988
4639,HRNC07,USVN1164,11643,USVN1164R,1570,11643,0,11643,430,330,2988
4640,HRNC07,USVN1164,11646,USVN1164O,1570,11646,0,11646,430,330,3013
4641,HRNC07,USVN1168,11681,USVN1168P,1570,11681,0,11681,430,330,2988
4642,HRNC07,USVN1168,11682,USVN1168Q,1570,11682,0,11682,430,330,2988
4643,HRNC07,USVN1168,11683,USVN1168R,1570,11683,0,11683,430,330,2988
4644,HRNC07,USVN1168,11684,USVN1168M,1570,11684,0,11684,430,330,3013
4645,HRNC07,USVN1168,11685,USVN1168N,1570,11685,0,11685,430,330,3013
4646,HRNC07,USVN1168,11686,USVN1168O,1570,11686,0,11686,430,330,3013
4647,HRNC07,USVN1230,12301,USVN1230A,1572,12301,0,1,460,330,10588
4648,HRNC07,USVN1230,12302,USVN1230B,1572,12302,0,2,460,347,10588
4649,HRNC07,USVN1230,12303,USVN1230C,1572,12303,0,3,460,360,10588
4650,HRNC07,USVN1230,12304,USVN1230D,1572,12304,0,4,460,330,10563
4651,HRNC07,USVN1230,12305,USVN1230E,1572,12305,0,5,460,347,10563
4652,HRNC07,USVN1230,12306,USVN1230F,1572,12306,0,6,460,360,10563
4653,HRNC07,USVN1234,12341,USVN1234A,1572,12341,0,1,460,330,10588
4654,HRNC07,USVN1234,12342,USVN1234B,1572,12342,0,2,460,360,10588
4655,HRNC07,USVN1234,12343,USVN1234C,1572,12343,0,3,460,330,10588
4656,HRNC07,USVN1234,12344,USVN1234D,1572,12344,0,4,460,330,10563
4657,HRNC07,USVN1234,12345,USVN1234E,1572,12345,0,5,460,360,10563
4658,HRNC07,USVN1234,12346,USVN1234F,1572,12346,0,6,460,330,10563
4659,HRNC07,USVN1265,12651,USVN1265A,1574,12651,0,1,460,330,10588
4660,HRNC07,USVN1265,12652,USVN1265B,1574,12652,0,2,460,330,10588
4661,HRNC07,USVN1265,12653,USVN1265C,1574,12653,0,3,460,330,10588
4662,HRNC07,USVN1265,12654,USVN1265D,1574,12654,0,4,460,330,10563
4663,HRNC07,USVN1265,12655,USVN1265E,1574,12655,0,5,460,330,10563
4664,HRNC07,USVN1265,12656,USVN1265F,1574,12656,0,6,460,330,10563
4665,HRNC07,USVN1274,12741,USVN1274A,1572,12741,0,1,460,330,10588
4666,HRNC07,USVN1274,12742,USVN1274B,1572,12742,0,2,460,330,10588
4667,HRNC07,USVN1274,12743,USVN1274C,1572,12743,0,3,460,330,10588
4668,HRNC07,USVN1274,12744,USVN1274D,1572,12744,0,4,460,330,10563
4669,HRNC07,USVN1274,12745,USVN1274E,1572,12745,0,5,460,330,10563
4670,HRNC07,USVN1274,12746,USVN1274F,1572,12746,0,6,460,330,10563
4671,HRNC07,USVN1290,12901,USVN1290A,1572,12901,0,1,460,330,10588
4672,HRNC07,USVN1290,12902,USVN1290B,1572,12902,0,2,460,330,10588
4673,HRNC07,USVN1290,12903,USVN1290C,1572,12903,0,3,460,330,10588
4674,HRNC07,USVN1290,12904,USVN1290D,1572,12904,0,4,460,330,10563
4675,HRNC07,USVN1290,12905,USVN1290E,1572,12905,0,5,460,330,10563
4676,HRNC07,USVN1290,12906,USVN1290F,1572,12906,0,6,460,330,10563
4677,HRNC07,USVN3413,13161,USVN3413P,1570,13161,0,13161,430,330,2988
4678,HRNC07,USVN3413,13162,USVN3413Q,1570,13162,0,13162,430,330,2988
4679,HRNC07,USVN3413,13163,USVN3413R,1570,13163,0,13163,430,330,2988
4680,HRNC07,USVN1344,13441,USVN1344A,1570,13441,0,1,460,360,10588
4681,HRNC07,USVN1344,13442,USVN1344B,1570,13442,0,2,460,330,10588
4682,HRNC07,USVN1344,13443,USVN1344C,1570,13443,0,3,460,360,10588
4683,HRNC07,USVN1344,13444,USVN1344D,1570,13444,0,4,460,360,10563
4684,HRNC07,USVN1344,13445,USVN1344E,1570,13445,0,5,460,330,10563
4685,HRNC07,USVN1344,13446,USVN1344F,1570,13446,0,6,460,360,10563
4686,HRNC07,USVN1352,13521,USVN1352A,1570,13521,0,1,460,360,10588
4687,HRNC07,USVN1352,13522,USVN1352B,1570,13522,0,2,460,330,10588
4688,HRNC07,USVN1352,13523,USVN1352C,1570,13523,0,3,460,360,10588
4689,HRNC07,USVN1352,13524,USVN1352D,1570,13524,0,4,460,360,10563
4690,HRNC07,USVN1352,13525,USVN1352E,1570,13525,0,5,460,330,10563
4691,HRNC07,USVN1352,13526,USVN1352F,1570,13526,0,6,460,360,10563
4692,HRNC07,USVN1365,13651,USVN1365A,1570,13651,0,1,460,330,10588
4693,HRNC07,USVN1365,13652,USVN1365B,1570,13652,0,2,460,330,10588
4694,HRNC07,USVN1365,13653,USVN1365C,1570,13653,0,3,460,330,10588
4695,HRNC07,USVN1365,13654,USVN1365D,1570,13654,0,4,460,330,10563
4696,HRNC07,USVN1365,13655,USVN1365E,1570,13655,0,5,460,330,10563
4697,HRNC07,USVN1365,13656,USVN1365F,1570,13656,0,6,460,330,10563
4698,HRNC07,USVN1368,13681,USVN1368A,1572,13681,0,1,460,330,10588
4699,HRNC07,USVN1368,13682,USVN1368B,1572,13682,0,2,460,330,10588
4700,HRNC07,USVN1368,13683,USVN1368C,1572,13683,0,3,460,330,10588
4701,HRNC07,USVN1368,13684,USVN1368D,1572,13684,0,4,460,330,10563
4702,HRNC07,USVN1368,13685,USVN1368E,1572,13685,0,5,460,330,10563
4703,HRNC07,USVN1368,13686,USVN1368F,1572,13686,0,6,460,330,10563
4704,HRNC07,USVN1370,13701,USVN1370A,1572,13701,0,1,430,330,10588
4705,HRNC07,USVN1370,13702,USVN1370B,1572,13702,0,2,430,330,10588
4706,HRNC07,USVN1370,13703,USVN1370C,1572,13703,0,3,430,330,10588
4707,HRNC07,USVN1370,13704,USVN1370D,1572,13704,0,4,430,330,10563
4708,HRNC07,USVN1370,13705,USVN1370E,1572,13705,0,5,430,330,10563
4709,HRNC07,USVN1370,13706,USVN1370F,1572,13706,0,6,430,330,10563
4710,HRNC07,USVN1370,13707,USVN1370G,1572,13707,0,7,430,330,10613
4711,HRNC07,USVN1370,13708,USVN1370H,1572,13708,0,8,430,330,10613
4712,HRNC07,USVN1370,13709,USVN1370I,1572,13709,0,9,430,330,10613
4713,HRNC07,USVN1372,13721,USVN1372A,1572,13721,0,1,460,330,10588
4714,HRNC07,USVN1372,13722,USVN1372B,1572,13722,0,2,460,330,10588
4715,HRNC07,USVN1372,13723,USVN1372C,1572,13723,0,3,460,330,10588
4716,HRNC07,USVN1372,13724,USVN1372D,1572,13724,0,4,460,330,10563
4717,HRNC07,USVN1372,13725,USVN1372E,1572,13725,0,5,460,330,10563
4718,HRNC07,USVN1372,13726,USVN1372F,1572,13726,0,6,460,330,10563
4719,HRNC07,USVN1377,13771,USVN1377A,1573,13771,0,1,460,330,10588
4720,HRNC07,USVN1377,13772,USVN1377B,1573,13772,0,2,460,330,10588
4721,HRNC07,USVN1377,13773,USVN1377C,1573,13773,0,3,460,330,10588
4722,HRNC07,USVN1377,13774,USVN1377D,1573,13774,0,4,460,330,10563
4723,HRNC07,USVN1377,13775,USVN1377E,1573,13775,0,5,460,330,10563
4724,HRNC07,USVN1377,13776,USVN1377F,1573,13776,0,6,460,330,10563
4725,HRNC07,USVN1378,13781,USVN1378A,1570,13781,0,1,430,330,10588
4726,HRNC07,USVN1378,13782,USVN1378B,1570,13782,0,2,430,330,10588
4727,HRNC07,USVN1378,13783,USVN1378C,1570,13783,0,3,460,330,10588
4728,HRNC07,USVN1378,13784,USVN1378D,1570,13784,0,4,430,330,10563
4729,HRNC07,USVN1378,13785,USVN1378E,1570,13785,0,5,430,330,10563
4730,HRNC07,USVN1378,13786,USVN1378F,1570,13786,0,6,460,330,10563
4731,HRNC07,USVN1378,13787,USVN1378G,1570,13787,0,7,430,330,10613
4732,HRNC07,USVN1378,13788,USVN1378H,1570,13788,0,8,430,330,10613
4733,HRNC07,USVN1386,13861,USVN1386A,1570,13861,0,1,460,330,10588
4734,HRNC07,USVN1386,13862,USVN1386B,1570,13862,0,2,460,330,10588
4735,HRNC07,USVN1386,13863,USVN1386C,1570,13863,0,3,460,330,10588
4736,HRNC07,USVN1386,13864,USVN1386D,1570,13864,0,4,460,330,10563
4737,HRNC07,USVN1386,13865,USVN1386E,1570,13865,0,5,460,330,10563
4738,HRNC07,USVN1386,13866,USVN1386F,1570,13866,0,6,460,330,10563
4739,HRNC07,USVN1398,13981,USVN1398P,1570,13981,0,13981,430,330,2988
4740,HRNC07,USVN1398,13982,USVN1398Q,1570,13982,0,13982,430,330,2988
4741,HRNC07,USVN1398,13983,USVN1398R,1570,13983,0,13983,430,330,2988
4742,HRNC07,USVN1404,14041,USVN1404A,1572,14041,0,1,460,330,10588
4743,HRNC07,USVN1404,14042,USVN1404B,1572,14042,0,2,460,330,10588
4744,HRNC07,USVN1404,14043,USVN1404C,1572,14043,0,3,460,330,10588
4745,HRNC07,USVN1404,14044,USVN1404D,1572,14044,0,4,460,330,10563
4746,HRNC07,USVN1404,14045,USVN1404E,1572,14045,0,5,460,330,10563
4747,HRNC07,USVN1404,14046,USVN1404F,1572,14046,0,6,460,330,10563
4748,HRNC07,USVN1444,14441,USVN1444A,1573,14441,0,1,460,330,10588
4749,HRNC07,USVN1444,14442,USVN1444B,1573,14442,0,2,460,330,10588
4750,HRNC07,USVN1444,14443,USVN1444C,1573,14443,0,3,460,330,10588
4751,HRNC07,USVN1444,14444,USVN1444D,1573,14444,0,4,460,330,10563
4752,HRNC07,USVN1444,14445,USVN1444E,1573,14445,0,5,460,330,10563
4753,HRNC07,USVN1444,14446,USVN1444F,1573,14446,0,6,460,330,10563
4754,HRNC07,USVN1446,14461,USVN1446A,1573,14461,0,1,460,360,10588
4755,HRNC07,USVN1446,14462,USVN1446B,1573,14462,0,2,460,360,10588
4756,HRNC07,USVN1446,14463,USVN1446C,1573,14463,0,3,460,330,10588
4757,HRNC07,USVN1446,14464,USVN1446D,1573,14464,0,4,460,360,10563
4758,HRNC07,USVN1446,14465,USVN1446E,1573,14465,0,5,460,360,10563
4759,HRNC07,USVN1446,14466,USVN1446F,1573,14466,0,6,460,330,10563
4760,HRNC07,USVN1448,14481,USVN1448A,1573,14481,0,1,460,360,10588
4761,HRNC07,USVN1448,14482,USVN1448B,1573,14482,0,2,460,330,10588
4762,HRNC07,USVN1448,14483,USVN1448C,1573,14483,0,3,460,360,10588
4763,HRNC07,USVN1448,14484,USVN1448D,1573,14484,0,4,460,360,10563
4764,HRNC07,USVN1448,14485,USVN1448E,1573,14485,0,5,460,330,10563
4765,HRNC07,USVN1448,14486,USVN1448F,1573,14486,0,6,460,360,10563
4766,HRNC07,USVN1452,14521,USVN1452A,1573,14521,0,1,430,330,10588
4767,HRNC07,USVN1452,14522,USVN1452B,1573,14522,0,2,460,330,10588
4768,HRNC07,USVN1452,14523,USVN1452C,1573,14523,0,3,430,330,10588
4769,HRNC07,USVN1452,14524,USVN1452D,1573,14524,0,4,430,330,10563
4770,HRNC07,USVN1452,14525,USVN1452E,1573,14525,0,5,460,330,10563
4771,HRNC07,USVN1452,14526,USVN1452F,1573,14526,0,6,430,330,10563
4772,HRNC07,USVN1452,14527,USVN1452G,1573,14527,0,7,430,330,10613
4773,HRNC07,USVN1452,14529,USVN1452I,1573,14529,0,9,430,330,10613
4774,HRNC07,USVN1454,14541,USVN1454P,1570,14541,0,14541,430,330,2988
4775,HRNC07,USVN1454,14542,USVN1454Q,1570,14542,0,14542,430,330,2988
4776,HRNC07,USVN1454,14543,USVN1454R,1570,14543,0,14543,430,330,2988
4777,HRNC07,USVN1454,14544,USVN1454M,1570,14544,0,14544,430,330,3013
4778,HRNC07,USVN1454,14545,USVN1454N,1570,14545,0,14545,430,330,3013
4779,HRNC07,USVN1454,14546,USVN1454O,1570,14546,0,14546,430,330,3013
4780,HRNC07,USVN1456,14561,USVN1456A,1573,14561,0,1,430,330,10588
4781,HRNC07,USVN1456,14562,USVN1456B,1573,14562,0,2,430,330,10588
4782,HRNC07,USVN1456,14563,USVN1456C,1573,14563,0,3,430,330,10588
4783,HRNC07,USVN1456,14564,USVN1456D,1573,14564,0,4,430,330,10563
4784,HRNC07,USVN1456,14565,USVN1456E,1573,14565,0,5,430,330,10563
4785,HRNC07,USVN1456,14566,USVN1456F,1573,14566,0,6,430,330,10563
4786,HRNC07,USVN1460,14601,USVN1460A,1573,14601,0,1,460,360,10588
4787,HRNC07,USVN1460,14602,USVN1460B,1573,14602,0,2,460,330,10588
4788,HRNC07,USVN1460,14603,USVN1460C,1573,14603,0,3,460,360,10588
4789,HRNC07,USVN1460,14604,USVN1460D,1573,14604,0,4,460,360,10563
4790,HRNC07,USVN1460,14605,USVN1460E,1573,14605,0,5,460,330,10563
4791,HRNC07,USVN1460,14606,USVN1460F,1573,14606,0,6,460,360,10563
4792,HRNC07,USVN1470,14701,USVN1470A,1573,14701,0,1,460,360,10588
4793,HRNC07,USVN1470,14702,USVN1470B,1573,14702,0,2,460,330,10588
4794,HRNC07,USVN1470,14703,USVN1470C,1573,14703,0,3,460,360,10588
4795,HRNC07,USVN1470,14704,USVN1470D,1573,14704,0,4,460,360,10563
4796,HRNC07,USVN1470,14705,USVN1470E,1573,14705,0,5,460,330,10563
4797,HRNC07,USVN1470,14706,USVN1470F,1573,14706,0,6,460,360,10563
4798,HRNC07,USVN1486,14861,USVN1486A,1573,14861,0,1,460,330,10588
4799,HRNC07,USVN1486,14862,USVN1486B,1573,14862,0,2,460,330,10588
4800,HRNC07,USVN1486,14863,USVN1486C,1573,14863,0,3,460,330,10588
4801,HRNC07,USVN1486,14864,USVN1486D,1573,14864,0,4,460,330,10563
4802,HRNC07,USVN1486,14865,USVN1486E,1573,14865,0,5,460,330,10563
4803,HRNC07,USVN1486,14866,USVN1486F,1573,14866,0,6,460,330,10563
4804,HRNC07,USVN1488,14881,USVN1488A,1573,14881,0,1,460,360,10588
4805,HRNC07,USVN1488,14884,USVN1488D,1573,14884,0,4,460,360,10563
4806,HRNC07,USVN1494,14941,USVN1494A,1573,14941,0,1,460,360,10588
4807,HRNC07,USVN1494,14942,USVN1494B,1573,14942,0,2,460,330,10588
4808,HRNC07,USVN1494,14943,USVN1494C,1573,14943,0,3,460,360,10588
4809,HRNC07,USVN1494,14944,USVN1494D,1573,14944,0,4,460,360,10563
4810,HRNC07,USVN1494,14945,USVN1494E,1573,14945,0,5,460,330,10563
4811,HRNC07,USVN1494,14946,USVN1494F,1573,14946,0,6,460,360,10563
4812,HRNC07,USVN1500,15001,USVN1500P,1573,15001,0,15001,430,330,2988
4813,HRNC07,USVN1500,15002,USVN1500Q,1573,15002,0,15002,430,330,2988
4814,HRNC07,USVN1500,15003,USVN1500R,1573,15003,0,15003,430,330,2988
4815,HRNC07,USVN1500,15004,USVN1500M,1573,15004,0,15004,430,330,3013
4816,HRNC07,USVN1500,15005,USVN1500N,1573,15005,0,15005,430,330,3013
4817,HRNC07,USVN1500,15006,USVN1500O,1573,15006,0,15006,430,330,3013
4818,HRNC07,USVN1502,15021,USVN1502P,1573,15021,0,15021,430,330,2988
4819,HRNC07,USVN1502,15022,USVN1502Q,1573,15022,0,15022,430,330,2988
4820,HRNC07,USVN1502,15023,USVN1502R,1573,15023,0,15023,430,330,2988
4821,HRNC07,USVN1508,15081,USVN1508P,1573,15081,0,15081,430,330,2988
4822,HRNC07,USVN1508,15082,USVN1508Q,1573,15082,0,15082,430,330,2988
4823,HRNC07,USVN1508,15083,USVN1508R,1573,15083,0,15083,430,330,2988
4824,HRNC07,USVN1508,15084,USVN1508M,1573,15084,0,15084,430,330,3013
4825,HRNC07,USVN1508,15085,USVN1508N,1573,15085,0,15085,430,330,3013
4826,HRNC07,USVN1508,15086,USVN1508O,1573,15086,0,15086,430,330,3013
4827,HRNC07,USVN1512,15121,USVN1512A,1573,15121,0,1,460,330,10588
4828,HRNC07,USVN1512,15122,USVN1512B,1573,15122,0,2,460,330,10588
4829,HRNC07,USVN1512,15123,USVN1512C,1573,15123,0,3,460,330,10588
4830,HRNC07,USVN1512,15124,USVN1512D,1573,15124,0,4,460,330,10563
4831,HRNC07,USVN1512,15125,USVN1512E,1573,15125,0,5,460,330,10563
4832,HRNC07,USVN1512,15126,USVN1512F,1573,15126,0,6,460,330,10563
4833,HRNC07,USVN1516,15161,USVN1516A,1570,15161,0,1,460,330,10588
4834,HRNC07,USVN1516,15162,USVN1516B,1570,15162,0,2,460,330,10588
4835,HRNC07,USVN1516,15164,USVN1516D,1570,15164,0,4,460,330,10563
4836,HRNC07,USVN1516,15165,USVN1516E,1570,15165,0,5,460,330,10563
4837,HRNC07,USVN1518,15181,USVN1518A,1570,15181,0,1,430,330,10588
4838,HRNC07,USVN1518,15182,USVN1518B,1570,15182,0,2,430,330,10588
4839,HRNC07,USVN1518,15183,USVN1518C,1570,15183,0,3,430,330,10588
4840,HRNC07,USVN1518,15184,USVN1518D,1570,15184,0,4,430,330,10563
4841,HRNC07,USVN1518,15185,USVN1518E,1570,15185,0,5,430,330,10563
4842,HRNC07,USVN1518,15186,USVN1518F,1570,15186,0,6,430,330,10563
4843,HRNC07,USVN1518,15187,USVN1518G,1570,15187,0,7,430,330,10613
4844,HRNC07,USVN1518,15188,USVN1518H,1570,15188,0,8,430,330,10613
4845,HRNC07,USVN1518,15189,USVN1518I,1570,15189,0,9,430,330,10613
4846,HRNC07,USVN1520,15201,USVN1520A,1570,15201,0,1,460,330,10588
4847,HRNC07,USVN1520,15202,USVN1520B,1570,15202,0,2,460,330,10588
4848,HRNC07,USVN1520,15203,USVN1520C,1570,15203,0,3,460,330,10588
4849,HRNC07,USVN1520,15204,USVN1520D,1570,15204,0,4,460,330,10563
4850,HRNC07,USVN1520,15205,USVN1520E,1570,15205,0,5,460,330,10563
4851,HRNC07,USVN1520,15206,USVN1520F,1570,15206,0,6,460,330,10563
4852,HRNC07,USVN1526,15261,USVN1526A,1573,15261,0,1,460,330,10588
4853,HRNC07,USVN1526,15262,USVN1526B,1573,15262,0,2,460,330,10588
4854,HRNC07,USVN1526,15263,USVN1526C,1573,15263,0,3,460,330,10588
4855,HRNC07,USVN1526,15264,USVN1526D,1573,15264,0,4,460,330,10563
4856,HRNC07,USVN1526,15265,USVN1526E,1573,15265,0,5,460,330,10563
4857,HRNC07,USVN1526,15266,USVN1526F,1573,15266,0,6,460,330,10563
4858,HRNC07,USVN1532,15321,USVN1532A,1570,15321,0,1,460,360,10588
4859,HRNC07,USVN1532,15322,USVN1532B,1570,15322,0,2,460,360,10588
4860,HRNC07,USVN1532,15323,USVN1532C,1570,15323,0,3,460,360,10588
4861,HRNC07,USVN1532,15324,USVN1532D,1570,15324,0,4,460,360,10563
4862,HRNC07,USVN1532,15325,USVN1532E,1570,15325,0,5,460,360,10563
4863,HRNC07,USVN1532,15326,USVN1532F,1570,15326,0,6,460,360,10563
4864,HRNC07,USVN1540,15401,USVN1540A,1570,15401,0,1,460,330,10588
4865,HRNC07,USVN1540,15402,USVN1540B,1570,15402,0,2,460,330,10588
4866,HRNC07,USVN1540,15403,USVN1540C,1570,15403,0,3,460,330,10588
4867,HRNC07,USVN1540,15404,USVN1540D,1570,15404,0,4,460,330,10563
4868,HRNC07,USVN1540,15405,USVN1540E,1570,15405,0,5,460,330,10563
4869,HRNC07,USVN1540,15406,USVN1540F,1570,15406,0,6,460,330,10563
4870,HRNC07,USVN1542,15421,USVN1542P,1573,15421,0,15421,430,330,2988
4871,HRNC07,USVN1542,15422,USVN1542Q,1573,15422,0,15422,430,330,2988
4872,HRNC07,USVN1542,15423,USVN1542R,1573,15423,0,15423,430,330,2988
4873,HRNC07,USVN1542,15424,USVN1542M,1573,15424,0,15424,430,330,3013
4874,HRNC07,USVN1542,15425,USVN1542N,1573,15425,0,15425,430,330,3013
4875,HRNC07,USVN1542,15426,USVN1542O,1573,15426,0,15426,430,330,3013
4876,HRNC07,USVN1544,15441,USVN1544A,1573,15441,0,1,460,330,10588
4877,HRNC07,USVN1544,15442,USVN1544B,1573,15442,0,2,460,330,10588
4878,HRNC07,USVN1544,15443,USVN1544C,1573,15443,0,3,460,330,10588
4879,HRNC07,USVN1544,15444,USVN1544D,1573,15444,0,4,460,330,10563
4880,HRNC07,USVN1544,15445,USVN1544E,1573,15445,0,5,460,330,10563
4881,HRNC07,USVN1544,15446,USVN1544F,1573,15446,0,6,460,330,10563
4882,HRNC07,USVN1562,15621,USVN1562P,1570,15621,0,15621,460,360,2988
4883,HRNC07,USVN1562,15622,USVN1562Q,1570,15622,0,15622,430,330,2988
4884,HRNC07,USVN1562,15623,USVN1562R,1570,15623,0,15623,430,330,2988
4885,HRNC07,USVN1446,15664,USVN1446W,1573,15664,0,14,460,360,10588
4886,HRNC07,USVN1446,15665,USVN1446X,1573,15665,0,15,460,360,10563
