Date,Site,gpname_id,ddd
02.16.2023 18:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 18:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,GN,5216
02.16.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 19:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 19:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 19:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 19:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 19:00:00,10.64.169.65@BTC_CMG-CP,GN,29174
02.16.2023 19:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 19:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 19:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 19:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 19:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,GN,4930
02.16.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 20:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 20:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 20:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 20:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 20:00:00,10.64.169.65@BTC_CMG-CP,GN,57962
02.16.2023 20:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 20:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 20:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 20:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 20:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,GN,5061
02.16.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 21:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 21:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 21:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 21:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 21:00:00,10.64.169.65@BTC_CMG-CP,GN,54282
02.16.2023 21:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 21:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 21:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 21:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 21:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,GN,4706
02.16.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 22:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 22:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 22:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 22:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 22:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 22:00:00,10.64.169.65@BTC_CMG-CP,GN,46468
02.16.2023 22:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 22:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 22:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 22:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,GN,4500
02.16.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 23:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 23:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 23:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 23:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 23:00:00,10.64.169.65@BTC_CMG-CP,GN,37715
02.16.2023 23:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 23:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 23:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 23:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 23:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
