,0
1526,GGNJ0839
1527,GGNJ0871
1528,GGNJ0875
1529,GGNJ0893
1530,GGNJ0927
1531,GGNJ0940
1532,GGNJ0942
1533,GGNJ0962
1534,GGNJ0992
1535,GGNJ1101
1536,GGNJ1109
1537,GGNJ1111
1538,GGNJ1113
1539,GGNJ1117
1540,GGNJ1123
1541,GGNJ1125
1542,GGNJ1135
1543,GGNJ1137
1544,GGNJ1141
1545,GGNJ1143
1546,GGNJ1153
1547,GGNJ1155
1548,GGNJ1157
1549,GGNJ1159
1550,GGNJ1163
1551,GGNJ1165
1552,GGNJ1167
1553,GGNJ1169
1554,GGNJ1171
1555,GGNJ1173
1556,GGNJ1181
1557,GGNJ1189
1558,GGNJ1193
1559,GGNJ1197
1560,GGNJ1199
1561,GGNJ1205
1562,GGNJ1207
1563,GGNJ1209
1564,GGNJ1211
1565,GGNJ1213
1566,GGNJ1214
1567,GGNJ1215
1568,GGNJ1219
1569,GGNJ1223
1570,GGNJ1251
1571,GGNJ1263
1572,GGNJ1267
1573,GGNJ1269
1574,GGNJ1273
1575,GGNJ1293
1576,GGNJ1295
1577,GGNJ1297
1578,GGNJ1307
1579,GGNJ1309
1580,GGNJ1311
1581,GGNJ1327
1582,GGNJ1339
1583,GGNJ1341
1584,GGNJ1354
1585,GGNJ1355
1586,GGNJ1357
1587,GGNJ1373
1588,GGNJ1381
1589,GGNJ1383
1590,GGNJ1399
1591,GGNJ1407
1592,GGNJ1411
1593,GGNJ1415
1594,GGNJ1419
1595,GGNJ1423
1596,GGNJ1425
1597,GGNJ1427
1598,GGNJ1429
1599,GGNJ1431
1600,GGNJ1435
1601,GGNJ1437
1602,GGNJ1441
1603,GGNJ1443
1604,GGNJ1445
1605,GGNJ1447
1606,GGNJ1449
1607,GGNJ1451
1608,GGNJ1455
1609,GGNJ1457
1610,GGNJ1459
1611,GGNJ1461
1612,GGNJ1463
1613,GGNJ1465
1614,GGNJ1467
1615,GGNJ1469
1616,GGNJ1475
1617,GGNJ1477
1618,GGNJ1479
1619,GGNJ1481
1620,GGNJ1483
1621,GGNJ1485
1622,GGNJ1487
1623,GGNJ1489
1624,GGNJ1491
1625,GGNJ1495
1626,GGNJ1497
1627,GGNJ1499
1628,GGNJ1501
1629,GGNJ1503
1630,GGNJ1505
1631,GGNJ1507
1632,GGNJ1509
1633,GGNJ1511
1634,GGNJ1513
1635,GGNJ1515
1636,GGNJ1517
1637,GGNJ1519
1638,GGNJ1521
1639,GGNJ1523
1640,GGNJ1525
1641,GGNJ1527
1642,GGNJ1531
1643,GGNJ1541
1644,GGNJ1543
1645,GGNJ1545
1646,GGNJ1573
1647,GGNJ1581
1648,GGNJ1587
1649,GGNJ1595
1650,GGNJ1603
1651,GGNJ1605
1652,GGNJ1607
1653,GGNJ1611
1654,GGNJ1613
1655,GGNJ1617
1656,GGNJ1627
1657,GGNJ1629
1658,GGNJ1635
1659,GGNJ1641
1660,GGNJ1643
1661,GGNJ1645
1662,GGNJ1647
1663,GGNJ1649
1664,GGNJ1651
1665,GGNJ1653
1666,GGNJ1655
1667,GGNJ1657
1668,GGNJ1659
1669,GGNJ1661
1670,GGNJ1663
1671,GGNJ1667
1672,GGNJ1669
1673,GGNJ1671
1674,GGNJ1673
1675,GGNJ1675
1676,GGNJ1677
1677,GGNJ1679
1678,GGNJ1681
1679,GGNJ1683
1680,GGNJ1687
1681,GGNJ1689
1682,GGNJ1709
1683,GGNJ1715
1684,GGNJ1717
1685,GGNJ1721
1686,GGNJ1729
1687,GGNJ1733
1688,GGNJ1737
1689,GGNJ1739
1690,GGNJ1741
1691,GGNJ1743
1692,GGNJ1747
1693,GGNJ1749
1694,GGNJ1753
1695,GGNJ1755
1696,GGNJ1757
1697,GGNJ1759
1698,GGNJ1761
1699,GGNJ1767
1700,GGNJ1769
1701,GGNJ1771
1702,GGNJ1773
1703,GGNJ1775
1704,GGNJ1779
1705,GGNJ1781
1706,GGNJ1783
1707,GGNJ1795
1708,GGNJ1797
1709,GGNJ1807
1710,GGNJ1813
1711,GGNJ1831
1712,GGNJ1835
1713,GGNJ1841
1714,GGNJ1843
1715,GGNJ1851
1716,GGNJ1855
1717,GGNJ1859
1718,GGNJ1861
1719,GGNJ1863
1720,GGNJ1867
1721,GGNJ1872
1722,GGNJ1875
1723,GGNJ1879
1724,GGNJ1881
1725,GGNJ1883
1726,GGNJ1885
1727,GGNJ1889
1728,GGNJ1907
1729,GGNJ1911
1730,GGNJ1913
1731,GGNJ1915
1732,GGNJ1919
1733,GGNJ1921
1734,GGNJ1923
1735,GGNJ1925
1736,GGNJ1927
1737,GGNJ1929
1738,GGNJ1933
1739,GGNJ1937
1740,GGNJ1941
1741,GGNJ1943
1742,GGNJ1945
1743,GGNJ1949
1744,GGNJ1955
1745,GGNJ1957
1746,GGNJ1959
1747,GGNJ1961
1748,GGNJ1963
1749,GGNJ1965
1750,GGNJ1967
1751,GGNJ1969
1752,GGNJ1971
1753,GGNJ1973
1754,GGNJ1975
1755,GGNJ1977
1756,GGNJ1979
1757,GGNJ1981
1758,GGNJ1983
1759,GGNJ1985
1760,GGNJ1987
1761,GGNJ1989
1762,GGNJ1991
1763,GGNJ1993
1764,GGNJ1995
1765,GGNJ1997
1766,GGNJ1999
1767,GGNJ2103
1768,GGNJ2113
1769,GGNJ2143
1770,GGNJ2151
1771,GGNJ2798
1772,GGNJ2891
1773,GGNJ2893
1774,GGNJ2895
1775,GGNJ2897
1776,GGNJ2899
1777,GGNJ3011
1778,GGNJ3035
1779,GGNJ3053
1780,GGNJ3055
1781,GGNJ3064
1782,GGNJ3301
1783,GGNJ3303
1784,GGNJ3305
1785,GGNJ3307
1786,GGNJ3309
1787,GGNJ3311
1788,GGNJ3313
1789,GGNJ3319
1790,GGNJ3321
1791,GGNJ3329
1792,GGNJ3331
1793,GGNJ3333
1794,GGNJ3335
1795,GGNJ3337
1796,GGNJ3339
1797,GGNJ3341
1798,GGNJ3347
1799,GGNJ3349
1800,GGNJ3351
1801,GGNJ3357
1802,GGNJ3359
1803,GGNJ3543
1804,GGNJ3545
1805,GGNJ3547
1806,GGNJ3549
1807,GGNJ3688
1808,GGNJ3690
1809,GGNJ3701
1810,GGNJ3725
1811,GGNJ3727
1812,GGNJ3729
1813,GGNJ3809
1814,GGNJ3811
1815,GGNJ3813
1816,GGNJ3815
1817,GGNJ3817
1818,GGNJ3819
1819,GGNJ4296
1820,GGNJ4352
1821,GGNJ4363
1822,GGNJ4365
1823,GGNJ4367
1824,GGNJ4458
1825,GGNJ5109
1826,GGNJ5113
1827,GGNJ5114
1828,GGNJ5115
1829,GGNJ5117
1830,GGNJ5241
1831,GGNJ5243
1832,GGNJ5261
1833,GGNJ5269
1834,GGNJ5377
1835,GGNJ5538
1836,GGNJ5661
1837,GGNJ5669
1838,GGNJ5753
1839,GGNJ5755
1840,GGNJ5757
1841,GGNJ5759
1842,GGNJ5909
1843,GGNJ5930
1844,GGNJ5979
1845,GGNJ6020
1846,GGNJ6037
1847,GGNJ6053
1848,GGNJ6055
1849,GGNJ6057
1850,GGNJ6059
1851,GGNJ6061
1852,GGNJ6075
1853,GGNJ6077
1854,GGNJ6079
1855,GGNJ6081
1856,GGNJ6083
1857,GGNJ6085
1858,GGNJ6087
1859,GGNJ6089
1860,GGNJ6091
1861,GGNJ6093
1862,GGNJ6095
1863,GGNJ6097
1864,GGNJ6099
1865,GGNJ6131
1866,GGNJ6151
1867,GGNJ6153
1868,GGNJ6155
1869,GGNJ6157
1870,GGNJ6159
1871,GGNJ6161
1872,GGNJ6163
1873,GGNJ6165
1874,GGNJ6167
1875,GGNJ6169
1876,GGNJ6171
1877,GGNJ6173
1878,GGNJ6175
1879,GGNJ6177
1880,GGNJ6179
1881,GGNJ6181
1882,GGNJ6183
1883,GGNJ6185
1884,GGNJ6187
1885,GGNJ6189
1886,GGNJ6191
1887,GGNJ6193
1888,GGNJ6195
1889,GGNJ6197
1890,GGNJ6199
1891,GLNK0045
1892,GLNK0049
1893,GLNK0051
1894,GLNK0055
1895,GLNK0059
1896,GLNK0061
1897,GLNK0084
1898,GLNK0096
1899,GLNK0143
1900,GLNK0189
1901,GLNK0193
1902,GLNK0227
1903,GLNK0305
1904,GLNK0389
1905,GLNK0423
1906,GLNK0445
1907,GLNK0504
1908,GLNK0511
1909,GLNK0512
1910,GLNK0513
1911,GLNK0523
1912,GLNK0541
1913,GLNK0561
1914,GLNK0569
1915,GLNK0649
1916,GLNK0663
1917,GLNK0675
1918,GLNK0785
1919,GLNK0831
1920,GLNK0960
1921,GLNK1225
1922,GLNK1277
1923,GLNK2281
1924,GLNK2867
1925,GLNK2881
1926,GLNK3036
1927,GLNK3137
1928,GLNK3145
1929,GLNK3149
1930,GLNK3151
1931,GLNK3153
1932,GLNK3155
1933,GLNK3159
1934,GLNK3165
1935,GLNK3181
1936,GLNK3183
1937,GLNK3187
1938,GLNK3189
1939,GLNK3193
1940,GLNK3195
1941,GLNK3203
1942,GLNK3253
1943,GLNK3255
1944,GLNK3283
1945,GLNK3285
1946,GLNK3289
1947,GLNK3291
1948,GLNK3441
1949,GLNK3477
1950,GLNK3479
1951,GLNK3499
1952,GLNK3557
1953,GLNK3559
1954,GLNK3563
1955,GLNK3565
1956,GLNK3567
1957,GLNK3569
1958,GLNK3571
1959,GLNK3611
1960,GLNK3633
1961,GLNK3661
1962,GLNK3671
1963,GLNK3697
1964,GLNK3728
1965,GLNK3925
1966,GLNK3975
1967,GLNK3985
1968,GLNK3991
1969,GLNK4063
1970,GLNK4303
1971,GLNK4309
1972,GLNK4311
1973,GLNK4313
1974,GLNK4315
1975,GLNK4319
1976,GLNK4321
1977,GLNK4327
1978,GLNK4329
1979,GLNK4331
1980,GLNK4335
1981,GLNK4339
1982,GLNK4341
1983,GLNK4343
1984,GLNK4345
1985,GLNK4347
1986,GLNK4349
1987,GLNK4353
1988,GLNK4356
1989,GLNK4361
1990,GLNK4369
1991,GLNK4371
1992,GLNK4373
1993,GLNK4375
1994,GLNK4377
1995,GLNK4379
1996,GLNK4381
1997,GLNK4383
1998,GLNK4385
1999,GLNK4387
2000,GLNK4389
2001,GLNK4401
2002,GLNK4403
2003,GLNK4405
2004,GLNK4409
2005,GLNK4411
2006,GLNK4413
2007,GLNK4415
2008,GLNK4421
2009,GLNK4423
2010,GLNK4425
2011,GLNK4427
2012,GLNK4429
2013,GLNK4431
2014,GLNK4433
2015,GLNK4437
2016,GLNK4439
2017,GLNK4441
2018,GLNK4443
2019,GLNK4445
2020,GLNK4446
2021,GLNK4447
2022,GLNK4449
2023,GLNK4451
2024,GLNK4457
2025,GLNK4459
2026,GLNK4461
2027,GLNK4463
2028,GLNK4473
2029,GLNK4477
2030,GLNK4478
2031,GLNK4481
2032,GLNK4483
2033,GLNK4487
2034,GLNK4489
2035,GLNK4491
2036,GLNK4493
2037,GLNK4497
2038,GLNK4499
2039,GLNK4501
2040,GLNK4505
2041,GLNK4507
2042,GLNK4509
2043,GLNK4511
2044,GLNK4513
2045,GLNK4521
2046,GLNK4522
2047,GLNK4523
2048,GLNK4525
2049,GLNK4529
2050,GLNK4530
2051,GLNK4531
2052,GLNK4543
2053,GLNK4545
2054,GLNK4551
2055,GLNK4553
2056,GLNK4555
2057,GLNK4557
2058,GLNK4559
2059,GLNK4561
2060,GLNK4563
2061,GLNK4565
2062,GLNK4567
2063,GLNK4569
2064,GLNK4571
2065,GLNK4573
2066,GLNK4575
2067,GLNK4577
2068,GLNK4579
2069,GLNK4581
2070,GLNK4583
2071,GLNK4585
2072,GLNK4587
2073,GLNK4589
2074,GLNK4591
2075,GLNK4593
2076,GLNK4595
2077,GLNK4597
2078,GLNK4599
2079,GLNK5131
2080,GLNK5397
2081,GLNK5575
2082,GLNK5971
2083,GLNK6015
2084,GLNK6017
2085,GLNK6019
2086,GLNK6045
2087,GLNK6101
2088,GLNK6113
2089,GLNK6117
2090,GMBS0432
2091,GMBS5155
2092,GMBS5375
2093,GMBS5533
2094,GNCV3841
2095,GNCV4601
2096,GNCV4603
2097,GNCV4605
2098,GNCV4607
2099,GNCV4609
2100,GNCV4611
2101,GNCV4613
2102,GNCV4615
2103,GNCV4617
2104,GNCV4619
2105,GNCV4621
2106,GNCV4623
2107,GNCV4625
2108,GNCV4627
2109,GNCV4629
2110,GNCV4631
2111,GNCV4633
2112,GNCV4635
2113,GNCV4637
2114,GNCV4639
2115,GNCV4641
2116,GNCV4643
2117,GNCV4645
2118,GNCV4647
2119,GNCV4649
2120,GNCV4651
2121,GNCV4653
2122,GNCV4655
2123,GNCV4657
2124,GNCV4659
2125,GNCV4661
2126,GNCV4663
2127,GNCV4665
2128,GNCV4667
2129,GNCV4669
2130,GNCV4671
2131,GNCV4673
2132,GNCV4675
2133,GNCV4679
2134,GNCV4681
2135,GNCV4685
2136,GNCV4687
2137,GNCV4689
2138,GNCV4691
2139,GNCV4693
2140,GNCV4695
2141,GNCV4697
2142,GNCV4699
2143,GNCV4703
2144,GNCV4705
2145,GNCV4707
2146,GNCV4709
2147,GNCV4713
2148,GNCV4715
2149,GNCV4717
2150,GNCV4719
2151,GNCV4721
2152,GNCV4723
2153,GNCV4725
2154,GNCV4727
2155,GNCV4729
2156,GNCV4731
2157,GNCV4733
2158,GNCV4735
2159,GNCV4737
2160,GNCV4739
2161,GNCV4741
2162,GNCV4743
2163,GNCV4745
2164,GNCV4747
2165,GNCV4749
2166,GNCV4751
2167,GNCV4753
2168,GNCV4755
2169,GNCV4757
2170,GNCV4759
2171,GNCV4763
2172,GNCV4767
2173,GNCV4769
2174,GNCV4771
2175,GNCV4773
2176,GNCV4777
2177,GNCV4779
2178,GNCV4781
2179,GNCV4783
2180,GNCV4785
2181,GNCV4787
2182,GNCV5126
2183,GQRB2364
2184,GQRB2456
2185,GQRB2598
2186,GQRB2940
2187,GQRB2964
2188,GQRB4202
2189,GQRB4204
2190,GQUB0081
2191,GQUB0125
2192,GQUB0173
2193,GQUB0175
2194,GQUB0179
2195,GQUB0213
2196,GQUB0261
2197,GQUB0295
2198,GQUB0299
2199,GQUB0319
2200,GQUB0409
2201,GQUB0497
2202,GQUB0537
2203,GQUB0579
2204,GQUB0691
2205,GQUB0727
2206,GQUB0731
2207,GQUB0757
2208,GQUB0835
2209,GQUB0847
2210,GQUB0849
2211,GQUB0861
2212,GQUB0907
2213,GQUB0909
2214,GQUB0957
2215,GQUB1119
2216,GQUB1121
2217,GQUB1131
2218,GQUB1134
2219,GQUB1313
2220,GQUB1329
2221,GQUB1401
2222,GQUB1417
2223,GQUB1707
2224,GQUB1731
2225,GQUB1745
2226,GQUB1801
2227,GQUB1803
2228,GQUB1805
2229,GQUB1809
2230,GQUB1811
2231,GQUB1819
2232,GQUB1823
2233,GQUB1839
2234,GQUB1847
2235,GQUB1857
2236,GQUB1871
2237,GQUB1873
2238,GQUB1882
2239,GQUB2001
2240,GQUB2017
2241,GQUB2031
2242,GQUB2075
2243,GQUB2076
2244,GQUB2237
2245,GQUB2241
2246,GQUB2287
2247,GQUB2289
2248,GQUB2405
2249,GQUB2603
2250,GQUB2607
2251,GQUB2609
2252,GQUB2615
2253,GQUB2617
2254,GQUB2619
2255,GQUB2621
2256,GQUB2623
2257,GQUB2625
2258,GQUB2627
2259,GQUB2629
2260,GQUB2631
2261,GQUB2633
2262,GQUB2637
2263,GQUB2641
2264,GQUB2643
2265,GQUB2645
2266,GQUB2647
2267,GQUB2649
2268,GQUB2651
2269,GQUB2655
2270,GQUB2659
2271,GQUB2661
2272,GQUB2665
2273,GQUB2667
2274,GQUB2669
2275,GQUB2671
2276,GQUB2673
2277,GQUB2675
2278,GQUB2677
2279,GQUB2679
2280,GQUB2681
2281,GQUB2683
2282,GQUB2685
2283,GQUB2687
2284,GQUB2689
2285,GQUB2691
2286,GQUB2693
2287,GQUB2695
2288,GQUB2699
2289,GQUB2709
2290,GQUB2711
2291,GQUB2713
2292,GQUB2717
2293,GQUB2719
2294,GQUB2721
2295,GQUB2723
2296,GQUB2725
2297,GQUB2727
2298,GQUB2729
2299,GQUB2731
2300,GQUB2733
2301,GQUB2737
2302,GQUB2739
2303,GQUB2741
2304,GQUB2743
2305,GQUB2745
2306,GQUB2749
2307,GQUB2751
2308,GQUB2755
2309,GQUB2759
2310,GQUB2761
2311,GQUB2763
2312,GQUB2765
2313,GQUB2767
2314,GQUB2769
2315,GQUB2771
2316,GQUB2773
2317,GQUB2775
2318,GQUB2777
2319,GQUB2779
2320,GQUB2781
2321,GQUB2785
2322,GQUB2789
2323,GQUB2791
2324,GQUB2793
2325,GQUB2799
2326,GQUB2851
2327,GQUB2853
2328,GQUB2855
2329,GQUB2856
2330,GQUB2859
2331,GQUB2865
2332,GQUB2869
2333,GQUB2873
2334,GQUB2875
2335,GQUB2877
2336,GQUB2879
2337,GQUB2883
2338,GQUB2885
2339,GQUB3317
2340,GQUB3325
2341,GQUB3461
2342,GQUB3485
2343,GQUB3497
2344,GQUB3515
2345,GQUB3532
2346,GQUB3605
2347,GQUB3609
2348,GQUB3617
2349,GQUB3619
2350,GQUB3621
2351,GQUB4301
2352,GQUB4305
2353,GQUB4307
2354,GQUB4359
2355,GQUB4471
2356,GQUB4475
2357,GQUB4479
2358,GQUB4485
2359,GQUB4514
2360,GQUB4519
2361,GQUB4547
2362,GQUB5116
2363,GQUB5141
2364,GQUB5147
2365,GQUB5149
2366,GQUB5191
2367,GQUB5247
2368,GQUB5363
2369,GQUB5613
2370,GQUB5649
2371,GQUB5703
2372,GQUB5705
2373,GQUB5707
2374,GQUB5907
2375,GQUB5913
2376,GQUB5947
2377,GQUB5989
2378,GQUB6011
2379,GQUB6013
2380,GSHK0015
2381,GSHK0035
2382,GSHK0043
2383,GSHK0053
2384,GSHK0057
2385,GSHK0063
2386,GSHK0067
2387,GSHK0077
2388,GSHK0085
2389,GSHK0095
2390,GSHK0103
2391,GSHK0105
2392,GSHK0109
2393,GSHK0115
2394,GSHK0145
2395,GSHK0161
2396,GSHK0163
2397,GSHK0169
2398,GSHK0171
2399,GSHK0195
2400,GSHK0273
2401,GSHK0387
2402,GSHK0519
2403,GSHK0648
2404,GSHK0679
2405,GSHK0821
2406,GSHK1229
2407,GSHK1235
2408,GSHK1237
2409,GSHK1439
2410,GSHK1453
2411,GSHK1464
2412,GSHK1504
2413,GSHK1639
2414,GSHK1825
2415,GSHK2003
2416,GSHK2005
2417,GSHK2009
2418,GSHK2019
2419,GSHK2027
2420,GSHK2033
2421,GSHK2041
2422,GSHK2045
2423,GSHK2053
2424,GSHK2055
2425,GSHK2057
2426,GSHK2063
2427,GSHK2069
2428,GSHK2071
2429,GSHK2073
2430,GSHK2077
2431,GSHK2079
2432,GSHK2081
2433,GSHK2085
2434,GSHK2086
2435,GSHK2087
2436,GSHK2091
2437,GSHK2093
2438,GSHK2097
2439,GSHK2105
2440,GSHK2111
2441,GSHK2115
2442,GSHK2121
2443,GSHK2159
2444,GSHK2161
2445,GSHK2163
2446,GSHK2165
2447,GSHK2167
2448,GSHK2171
2449,GSHK2173
2450,GSHK2175
2451,GSHK2177
2452,GSHK2179
2453,GSHK2181
2454,GSHK2183
2455,GSHK2185
2456,GSHK2187
2457,GSHK2189
2458,GSHK2191
2459,GSHK2211
2460,GSHK2223
2461,GSHK2231
2462,GSHK2243
2463,GSHK2247
2464,GSHK2253
2465,GSHK2255
2466,GSHK2257
2467,GSHK2259
2468,GSHK2261
2469,GSHK2263
2470,GSHK2265
2471,GSHK2267
2472,GSHK2269
2473,GSHK2277
2474,GSHK2279
2475,GSHK2283
2476,GSHK2285
2477,GSHK2293
2478,GSHK2297
2479,GSHK2299
2480,GSHK2401
2481,GSHK2407
2482,GSHK2409
2483,GSHK2411
2484,GSHK2413
2485,GSHK2415
2486,GSHK2417
2487,GSHK2419
2488,GSHK2805
2489,GSHK2807
2490,GSHK2809
2491,GSHK2811
2492,GSHK2813
2493,GSHK2815
2494,GSHK2817
2495,GSHK2819
2496,GSHK2821
2497,GSHK2823
2498,GSHK2825
2499,GSHK2827
2500,GSHK2829
2501,GSHK2831
2502,GSHK2835
2503,GSHK2837
2504,GSHK2839
2505,GSHK2841
2506,GSHK2843
2507,GSHK2845
2508,GSHK2847
2509,GSHK2849
2510,GSHK3229
2511,GSHK3343
2512,GSHK3345
2513,GSHK3355
2514,GSHK3361
2515,GSHK3363
2516,GSHK3365
2517,GSHK3367
2518,GSHK3369
2519,GSHK3371
2520,GSHK3373
2521,GSHK3375
2522,GSHK3381
2523,GSHK3391
2524,GSHK3573
2525,GSHK3575
2526,GSHK3629
2527,GSHK4838
2528,GSHK5105
2529,GSHK5253
2530,GSVN0083
2531,GSVN0149
2532,GSVN0304
2533,GSVN0331
2534,GSVN0371
2535,GSVN0659
2536,GSVN0903
2537,GSVN1122
2538,GSVN1158
2539,GSVN1160
2540,GSVN1164
2541,GSVN1168
2542,GSVN1170
2543,GSVN1172
2544,GSVN1174
2545,GSVN1190
2546,GSVN1200
2547,GSVN1230
2548,GSVN1234
2549,GSVN1245
2550,GSVN1247
2551,GSVN1261
2552,GSVN1265
2553,GSVN1274
2554,GSVN1290
2555,GSVN1292
2556,GSVN1301
2557,GSVN1305
2558,GSVN1321
2559,GSVN1322
2560,GSVN1331
2561,GSVN1333
2562,GSVN1335
2563,GSVN1337
2564,GSVN1343
2565,GSVN1344
2566,GSVN1345
2567,GSVN1347
2568,GSVN1349
2569,GSVN1351
2570,GSVN1352
2571,GSVN1359
2572,GSVN1361
2573,GSVN1363
2574,GSVN1365
2575,GSVN1367
2576,GSVN1368
2577,GSVN1369
2578,GSVN1370
2579,GSVN1371
2580,GSVN1372
2581,GSVN1375
2582,GSVN1377
2583,GSVN1378
2584,GSVN1379
2585,GSVN1385
2586,GSVN1386
2587,GSVN1387
2588,GSVN1389
2589,GSVN1391
2590,GSVN1393
2591,GSVN1395
2592,GSVN1396
2593,GSVN1397
2594,GSVN1398
2595,GSVN1404
2596,GSVN1416
2597,GSVN1421
2598,GSVN1426
2599,GSVN1432
2600,GSVN1436
2601,GSVN1438
2602,GSVN1442
2603,GSVN1444
2604,GSVN1446
2605,GSVN1448
2606,GSVN1452
2607,GSVN1454
2608,GSVN1456
2609,GSVN1460
2610,GSVN1466
2611,GSVN1470
2612,GSVN1486
2613,GSVN1488
2614,GSVN1494
2615,GSVN1496
2616,GSVN1498
2617,GSVN1500
2618,GSVN1502
2619,GSVN1506
2620,GSVN1508
2621,GSVN1510
2622,GSVN1512
2623,GSVN1514
2624,GSVN1516
2625,GSVN1518
2626,GSVN1520
2627,GSVN1526
2628,GSVN1529
2629,GSVN1532
2630,GSVN1533
2631,GSVN1535
2632,GSVN1537
2633,GSVN1539
2634,GSVN1540
2635,GSVN1542
2636,GSVN1544
2637,GSVN1547
2638,GSVN1549
2639,GSVN1551
2640,GSVN1553
2641,GSVN1555
2642,GSVN1557
2643,GSVN1559
2644,GSVN1561
2645,GSVN1562
2646,GSVN1563
2647,GSVN1565
2648,GSVN1567
2649,GSVN1569
2650,GSVN1571
2651,GSVN1575
2652,GSVN1577
2653,GSVN1579
2654,GSVN1583
2655,GSVN1584
2656,GSVN1585
2657,GSVN1586
2658,GSVN1589
2659,GSVN1591
2660,GSVN1592
2661,GSVN1593
2662,GSVN1594
2663,GSVN1599
2664,GSVN1601
2665,GSVN1604
2666,GSVN1614
2667,GSVN1615
2668,GSVN1618
2669,GSVN1623
2670,GSVN1628
2671,GSVN1642
2672,GSVN1646
2673,GSVN1650
2674,GSVN1654
2675,GSVN1658
2676,GSVN1660
2677,GSVN1662
2678,GSVN1670
2679,GSVN1674
2680,GSVN1676
2681,GSVN1678
2682,GSVN1680
2683,GSVN1682
2684,GSVN1684
2685,GSVN1686
2686,GSVN1688
2687,GSVN1691
2688,GSVN1693
2689,GSVN1695
2690,GSVN1697
2691,GSVN1699
2692,GSVN1701
2693,GSVN1703
2694,GSVN1705
2695,GSVN1708
2696,GSVN1711
2697,GSVN1713
2698,GSVN1718
2699,GSVN1723
2700,GSVN1725
2701,GSVN1727
2702,GSVN1736
2703,GSVN1751
2704,GSVN1758
2705,GSVN1760
2706,GSVN1770
2707,GSVN1776
2708,GSVN1804
2709,GSVN1826
2710,GSVN1836
2711,GSVN1844
2712,GSVN1848
2713,GSVN1850
2714,GSVN1886
2715,GSVN1904
2716,GSVN1910
2717,GSVN1912
2718,GSVN1914
2719,GSVN1918
2720,GSVN1920
2721,GSVN1924
2722,GSVN1928
2723,GSVN1930
2724,GSVN1934
2725,GSVN1938
2726,GSVN1942
2727,GSVN1944
2728,GSVN1946
2729,GSVN1950
2730,GSVN1952
2731,GSVN1954
2732,GSVN1956
2733,GSVN1958
2734,GSVN1960
2735,GSVN1964
2736,GSVN1966
2737,GSVN1968
2738,GSVN1970
2739,GSVN1972
2740,GSVN1974
2741,GSVN1976
2742,GSVN1978
2743,GSVN1980
2744,GSVN1984
2745,GSVN1988
2746,GSVN1992
2747,GSVN1994
2748,GSVN2000
2749,GSVN2006
2750,GSVN2007
2751,GSVN2013
2752,GSVN2015
2753,GSVN2023
2754,GSVN2025
2755,GSVN2030
2756,GSVN2032
2757,GSVN2034
2758,GSVN2037
2759,GSVN2038
2760,GSVN2039
2761,GSVN2042
2762,GSVN2043
2763,GSVN2044
2764,GSVN2046
2765,GSVN2047
2766,GSVN2049
2767,GSVN2054
2768,GSVN2059
2769,GSVN2061
2770,GSVN2064
2771,GSVN2065
2772,GSVN2066
2773,GSVN2067
2774,GSVN2070
2775,GSVN2072
2776,GSVN2074
2777,GSVN2088
2778,GSVN2101
2779,GSVN2106
2780,GSVN2107
2781,GSVN2108
2782,GSVN2109
2783,GSVN2125
2784,GSVN2129
2785,GSVN2138
2786,GSVN2154
2787,GSVN2160
2788,GSVN2162
2789,GSVN2164
2790,GSVN2166
2791,GSVN2168
2792,GSVN2169
2793,GSVN2172
2794,GSVN2180
2795,GSVN2182
2796,GSVN2184
2797,GSVN2186
2798,GSVN2188
2799,GSVN2190
2800,GSVN2193
2801,GSVN2195
2802,GSVN2197
2803,GSVN2199
2804,GSVN2201
2805,GSVN2203
2806,GSVN2205
2807,GSVN2206
2808,GSVN2209
2809,GSVN2212
2810,GSVN2213
2811,GSVN2215
2812,GSVN2217
2813,GSVN2219
2814,GSVN2221
2815,GSVN2227
2816,GSVN2245
2817,GSVN2249
2818,GSVN2250
2819,GSVN2251
2820,GSVN2271
2821,GSVN2288
2822,GSVN2414
2823,GSVN2608
2824,GSVN2628
2825,GSVN2630
2826,GSVN2632
2827,GSVN2640
2828,GSVN2642
2829,GSVN2648
2830,GSVN2652
2831,GSVN2656
2832,GSVN2658
2833,GSVN2668
2834,GSVN2670
2835,GSVN2674
2836,GSVN2676
2837,GSVN2680
2838,GSVN2682
2839,GSVN2684
2840,GSVN2688
2841,GSVN2720
2842,GSVN2722
2843,GSVN2724
2844,GSVN2726
2845,GSVN2730
2846,GSVN2740
2847,GSVN2742
2848,GSVN2744
2849,GSVN2746
2850,GSVN2748
2851,GSVN2750
2852,GSVN2752
2853,GSVN2756
2854,GSVN2760
2855,GSVN2764
2856,GSVN2766
2857,GSVN2768
2858,GSVN2770
2859,GSVN2788
2860,GSVN2804
2861,GSVN2888
2862,GSVN3001
2863,GSVN3005
2864,GSVN3009
2865,GSVN3012
2866,GSVN3013
2867,GSVN3029
2868,GSVN3306
2869,GSVN3310
2870,GSVN3312
2871,GSVN3314
2872,GSVN3315
2873,GSVN3320
2874,GSVN3322
2875,GSVN3327
2876,GSVN3330
2877,GSVN3336
2878,GSVN3342
2879,GSVN3348
2880,GSVN3350
2881,GSVN3352
2882,GSVN3358
2883,GSVN3360
2884,GSVN3401
2885,GSVN3403
2886,GSVN3405
2887,GSVN3407
2888,GSVN3411
